EP loss_test loss_valid
377 0.7781355977058411 0.7781327962875366
378 0.7732043862342834 0.773201584815979
379 0.7683039307594299 0.7683011293411255
380 0.7634299397468567 0.7634271383285522
381 0.7585878372192383 0.7585849761962891
382 0.7537701725959778 0.7537673711776733
383 0.7489827275276184 0.748979926109314
384 0.7442222833633423 0.7442194223403931
385 0.7394910454750061 0.7394882440567017
386 0.7347868084907532 0.7347840070724487
387 0.7301098704338074 0.7301070690155029
388 0.7254599332809448 0.7254571318626404
389 0.7208388447761536 0.7208359837532043
390 0.7162476778030396 0.7162448167800903
391 0.7116828560829163 0.7116800546646118
392 0.7071456909179688 0.7071428894996643
393 0.7026371955871582 0.7026343941688538
394 0.6981557011604309 0.6981528997421265
395 0.6937015056610107 0.6936987042427063
396 0.6892756223678589 0.6892727613449097
397 0.684877872467041 0.6848750710487366
398 0.6805051565170288 0.6805023550987244
399 0.6761614084243774 0.676158607006073
400 0.6718459129333496 0.6718431115150452
401 0.6675550937652588 0.6675522923469543
402 0.6632936000823975 0.6632907390594482
403 0.6590602397918701 0.6590574383735657
404 0.6548514366149902 0.6548486351966858
405 0.6506698131561279 0.6506670713424683
406 0.6465147137641907 0.6465119123458862
407 0.6423833966255188 0.6423805952072144
408 0.6382795572280884 0.6382767558097839
409 0.63420170545578 0.6341989040374756
410 0.6301499009132385 0.6301470994949341
411 0.6261233687400818 0.6261205673217773
412 0.62212073802948 0.6221179366111755
413 0.6181445121765137 0.6181417107582092
414 0.6141944527626038 0.6141916513442993
415 0.6102679371833801 0.6102651357650757
416 0.6063655018806458 0.6063627004623413
417 0.6024909019470215 0.6024880409240723
418 0.5986404418945312 0.5986377000808716
419 0.5948148965835571 0.5948120951652527
420 0.5910170078277588 0.5910142064094543
421 0.5872423052787781 0.5872395038604736
422 0.5834965705871582 0.5834938287734985
423 0.5797736048698425 0.5797708034515381
424 0.57607501745224 0.5760721564292908
425 0.5724014043807983 0.5723986029624939
426 0.5687509775161743 0.5687482357025146
427 0.5651243925094604 0.565121591091156
428 0.5615208148956299 0.5615180730819702
429 0.5579395890235901 0.5579367876052856
430 0.5543845891952515 0.554381787776947
431 0.5508517622947693 0.5508489608764648
432 0.5473431348800659 0.5473403334617615
433 0.5438597202301025 0.5438568592071533
434 0.540395975112915 0.5403931736946106
435 0.5369592905044556 0.5369564294815063
436 0.5335427522659302 0.533539891242981
437 0.5301531553268433 0.5301503539085388
438 0.5267841815948486 0.5267813205718994
439 0.5234391689300537 0.523436427116394
440 0.5201172232627869 0.5201144218444824
441 0.516818642616272 0.5168157815933228
442 0.5135445594787598 0.5135417580604553
443 0.5102928876876831 0.5102901458740234
444 0.5070611834526062 0.5070583820343018
445 0.5038540363311768 0.5038512945175171
446 0.5006672739982605 0.500664472579956
447 0.4975022077560425 0.49749937653541565
448 0.4943586587905884 0.49435585737228394
449 0.4912376403808594 0.4912348985671997
450 0.48814040422439575 0.4881376028060913
451 0.4850628674030304 0.48506006598472595
452 0.4820062518119812 0.48200342059135437
453 0.47897207736968994 0.4789692759513855
454 0.4759588837623596 0.4759560823440552
455 0.47296613454818726 0.4729633331298828
456 0.4699990153312683 0.46999624371528625
457 0.4670502543449402 0.46704742312431335
458 0.46412336826324463 0.4641205668449402
459 0.46121859550476074 0.4612157940864563
460 0.45833486318588257 0.4583320617675781
461 0.45547518134117126 0.4554723799228668
462 0.4526352286338806 0.45263248682022095
463 0.4498172998428345 0.44981449842453003
464 0.4470224976539612 0.44701969623565674
465 0.4442477822303772 0.44424501061439514
466 0.4414914846420288 0.44148868322372437
467 0.4387575089931488 0.438754677772522
468 0.4360438883304596 0.43604111671447754
469 0.43335336446762085 0.4333505928516388
470 0.43068113923072815 0.4306783378124237
471 0.42802971601486206 0.42802694439888
472 0.4253994822502136 0.42539674043655396
473 0.42279183864593506 0.4227890372276306
474 0.4202004671096802 0.42019766569137573
475 0.41763198375701904 0.4176291823387146
476 0.41508352756500244 0.415080726146698
477 0.4125519096851349 0.41254910826683044
478 0.4100409746170044 0.41003817319869995
479 0.4075470566749573 0.40754425525665283
480 0.4050752520561218 0.4050724506378174
481 0.4026222825050354 0.40261948108673096
482 0.40018773078918457 0.4001849293708801
483 0.39777523279190063 0.3977724611759186
484 0.3953782320022583 0.39537549018859863
485 0.3930039405822754 0.3930011987686157
486 0.39064592123031616 0.3906431198120117
487 0.3883047103881836 0.38830190896987915
488 0.38598334789276123 0.3859805762767792
489 0.38368430733680725 0.3836815357208252
490 0.3814025819301605 0.38139981031417847
491 0.3791409134864807 0.37913817167282104
492 0.37689852714538574 0.3768957853317261
493 0.3746744394302368 0.37467166781425476
494 0.3724696636199951 0.37246692180633545
495 0.3702807128429413 0.3702779710292816
496 0.368111252784729 0.36810845136642456
497 0.365959107875824 0.36595630645751953
498 0.36382848024368286 0.3638257384300232
499 0.361712247133255 0.36170944571495056
500 0.3596113920211792 0.35960862040519714
501 0.357532799243927 0.35752999782562256
502 0.35546937584877014 0.3554665744304657
503 0.3534269332885742 0.3534241318702698
504 0.3513980507850647 0.35139524936676025
505 0.34939098358154297 0.3493881821632385
506 0.3473978340625763 0.34739506244659424
507 0.34542202949523926 0.3454192876815796
508 0.3434639275074005 0.34346115589141846
509 0.34152209758758545 0.3415193259716034
510 0.3395969271659851 0.33959418535232544
511 0.3376903235912323 0.33768752217292786
512 0.33580005168914795 0.3357972502708435
513 0.3339289128780365 0.33392617106437683
514 0.33207064867019653 0.3320678472518921
515 0.3302299380302429 0.3302271366119385
516 0.32840707898139954 0.3284043073654175
517 0.32660117745399475 0.3265984058380127
518 0.32481077313423157 0.3248080015182495
519 0.3230375647544861 0.32303479313850403
520 0.32128095626831055 0.3212781846523285
521 0.3195432424545288 0.31954044103622437
522 0.31782054901123047 0.317817747592926
523 0.3161149024963379 0.31611213088035583
524 0.31442391872406006 0.314421147108078
525 0.312749445438385 0.31274670362472534
526 0.31109049916267395 0.3110877275466919
527 0.3094479441642761 0.3094451427459717
528 0.30781835317611694 0.3078156113624573
529 0.30620890855789185 0.3062061071395874
530 0.3046140968799591 0.30461132526397705
531 0.30303657054901123 0.3030337691307068
532 0.3014710545539856 0.3014683127403259
533 0.2999267876148224 0.29992401599884033
534 0.29839345812797546 0.2983907163143158
535 0.2968742847442627 0.29687151312828064
536 0.29537320137023926 0.2953704595565796
537 0.2938855290412903 0.29388272762298584
538 0.29241278767585754 0.2924100458621979
539 0.29095780849456787 0.2909550070762634
540 0.2895163297653198 0.28951355814933777
541 0.28808945417404175 0.2880867123603821
542 0.28667664527893066 0.286673903465271
543 0.2852803170681 0.28527751564979553
544 0.28389662504196167 0.2838938534259796
545 0.28252720832824707 0.2825244069099426
546 0.28117188811302185 0.2811691164970398
547 0.2798307538032532 0.2798279821872711
548 0.27850407361984253 0.2785013020038605
549 0.27719229459762573 0.27718955278396606
550 0.27589407563209534 0.2758913040161133
551 0.2746104896068573 0.27460771799087524
552 0.2733401954174042 0.2733374238014221
553 0.2720838487148285 0.27208107709884644
554 0.2708419859409332 0.27083921432495117
555 0.2696130573749542 0.2696102559566498
556 0.26839908957481384 0.2683963179588318
557 0.26719942688941956 0.2671966850757599
558 0.2660127580165863 0.26600998640060425
559 0.26484042406082153 0.26483768224716187
560 0.26368439197540283 0.2636816203594208
561 0.26254045963287354 0.2625376880168915
562 0.2614109516143799 0.2614081799983978
563 0.2602931261062622 0.26029035449028015
564 0.25918856263160706 0.259185791015625
565 0.25809600949287415 0.2580932080745697
566 0.2570165991783142 0.25701385736465454
567 0.2559497356414795 0.25594696402549744
568 0.2548969089984894 0.2548941373825073
569 0.25385409593582153 0.25385135412216187
570 0.2528255581855774 0.2528228163719177
571 0.25180745124816895 0.2518047094345093
572 0.25080135464668274 0.2507985830307007
573 0.2498101145029068 0.24980735778808594
574 0.24883005023002625 0.24882729351520538
575 0.24786068499088287 0.247857928276062
576 0.24690595269203186 0.2469031810760498
577 0.24596180021762848 0.24595904350280762
578 0.24503283202648163 0.24503004550933838
579 0.24411186575889587 0.2441091239452362
580 0.24320441484451294 0.24320167303085327
581 0.2423115372657776 0.24230873584747314
582 0.241429403424263 0.24142661690711975
583 0.24055829644203186 0.2405555248260498
584 0.23969578742980957 0.2396930456161499
585 0.23884661495685577 0.23884384334087372
586 0.23801065981388092 0.23800791800022125
587 0.2371852695941925 0.23718252778053284
588 0.23637092113494873 0.23636816442012787
589 0.23556844890117645 0.2355656921863556
590 0.23477695882320404 0.23477418720722198
591 0.23399534821510315 0.23399262130260468
592 0.23322902619838715 0.2332262545824051
593 0.2324729561805725 0.23247019946575165
594 0.23172610998153687 0.231723353266716
595 0.2309924066066742 0.23098964989185333
596 0.2302704006433487 0.23026765882968903
597 0.22955887019634247 0.22955608367919922
598 0.2288583368062973 0.22885558009147644
599 0.22817184031009674 0.22816909849643707
600 0.22749629616737366 0.2274935245513916
601 0.22682955861091614 0.2268267720937729
602 0.22617730498313904 0.2261745184659958
603 0.22553229331970215 0.2255295366048813
604 0.22490118443965912 0.22489841282367706
605 0.22428016364574432 0.22427740693092346
606 0.22366845607757568 0.22366565465927124
607 0.22306759655475616 0.22306479513645172
608 0.2224777340888977 0.22247493267059326
609 0.22189906239509583 0.22189629077911377
610 0.22133034467697144 0.22132758796215057
611 0.22077332437038422 0.22077056765556335
612 0.22022241353988647 0.22021962702274323
613 0.21968534588813782 0.21968257427215576
614 0.21915897727012634 0.21915623545646667
615 0.21864216029644012 0.21863940358161926
616 0.21813392639160156 0.2181311696767807
617 0.21763835847377777 0.21763555705547333
618 0.21715164184570312 0.21714887022972107
619 0.21667557954788208 0.21667280793190002
620 0.216207817196846 0.21620506048202515
621 0.21575133502483368 0.21574857831001282
622 0.21530409157276154 0.2153013050556183
623 0.2148670107126236 0.21486423909664154
624 0.2144397795200348 0.21443700790405273
625 0.21402165293693542 0.21401891112327576
626 0.21361197531223297 0.2136092185974121
627 0.2132120281457901 0.21320925652980804
628 0.21282324194908142 0.21282048523426056
629 0.21244488656520844 0.21244210004806519
630 0.2120715230703354 0.21206875145435333
631 0.21170976758003235 0.2117069959640503
632 0.21135945618152618 0.21135669946670532
633 0.21101872622966766 0.2110159695148468
634 0.21068497002124786 0.210682213306427
635 0.2103593945503235 0.21035663783550262
636 0.21004070341587067 0.2100379317998886
637 0.2097349911928177 0.20973224937915802
638 0.20943832397460938 0.2094355672597885
639 0.20914633572101593 0.20914356410503387
640 0.20886485278606415 0.2088620811700821
641 0.20859278738498688 0.20859001576900482
642 0.20832617580890656 0.2083234339952469
643 0.20807130634784698 0.20806854963302612
644 0.20782393217086792 0.20782114565372467
645 0.20758382976055145 0.2075810432434082
646 0.20735342800617218 0.2073506861925125
647 0.2071317583322525 0.20712897181510925
648 0.20691952109336853 0.20691677927970886
649 0.20671598613262177 0.20671319961547852
650 0.20652075111865997 0.20651797950267792
651 0.2063322514295578 0.20632947981357574
652 0.2061522901058197 0.20614951848983765
653 0.20598043501377106 0.2059776782989502
654 0.2058156132698059 0.20581285655498505
655 0.20565953850746155 0.20565678179264069
656 0.20551203191280365 0.2055092453956604
657 0.20537161827087402 0.20536883175373077
658 0.2052398920059204 0.20523710548877716
659 0.20511578023433685 0.2051129937171936
660 0.20499937236309052 0.20499663054943085
661 0.20489220321178436 0.2048894613981247
662 0.20479132235050201 0.20478856563568115
663 0.2047005593776703 0.20469778776168823
664 0.20461374521255493 0.20461098849773407
665 0.204536572098732 0.20453375577926636
666 0.20446836948394775 0.2044656127691269
667 0.20440058410167694 0.2043977975845337
668 0.20433366298675537 0.2043309360742569
669 0.20426586270332336 0.2042631059885025
670 0.2041994035243988 0.20419664680957794
671 0.20413373410701752 0.20413097739219666
672 0.20406660437583923 0.20406383275985718
673 0.204000324010849 0.20399755239486694
674 0.20393188297748566 0.2039290964603424
675 0.2038651406764984 0.20386235415935516
676 0.20379887521266937 0.2037961184978485
677 0.2037317007780075 0.20372894406318665
678 0.20366515219211578 0.20366235077381134
679 0.20359845459461212 0.20359568297863007
680 0.2035326212644577 0.20352987945079803
681 0.20346508920192719 0.20346231758594513
682 0.20339806377887726 0.2033952921628952
683 0.20333194732666016 0.2033291757106781
684 0.20326541364192963 0.20326265692710876
685 0.2031995952129364 0.20319683849811554
686 0.20313158631324768 0.20312881469726562
687 0.20306681096553802 0.20306405425071716
688 0.20299862325191498 0.20299586653709412
689 0.20293311774730682 0.20293033123016357
690 0.20286589860916138 0.20286314189434052
691 0.20280073583126068 0.20279796421527863
692 0.20273229479789734 0.20272953808307648
693 0.2026689201593399 0.20266614854335785
694 0.20260198414325714 0.2025991976261139
695 0.20253349840641022 0.20253071188926697
696 0.20246632397174835 0.2024635523557663
697 0.20240165293216705 0.2023988664150238
698 0.20233391225337982 0.20233112573623657
699 0.20226773619651794 0.2022649645805359
700 0.2022004872560501 0.20219771564006805
701 0.20213556289672852 0.20213279128074646
702 0.2020672708749771 0.20206452906131744
703 0.20200207829475403 0.20199930667877197
704 0.20193636417388916 0.2019335925579071
705 0.20186814665794373 0.20186538994312286
706 0.20180298388004303 0.20180021226406097
707 0.2017349749803543 0.20173223316669464
708 0.20167073607444763 0.20166797935962677
709 0.2016039341688156 0.20160116255283356
710 0.20153692364692688 0.20153413712978363
711 0.20146971940994263 0.20146694779396057
712 0.20140500366687775 0.20140226185321808
713 0.20133809745311737 0.20133531093597412
714 0.20127244293689728 0.20126967132091522
715 0.20120327174663544 0.20120051503181458
