,component,feature,axis
313,0.004232016657749931,qgedPhoe1x5__2,2
314,0.0039046846471530836,qSigmaIPhi_5,2
315,0.0037920261954177974,qgedPhoPt_2,2
316,0.0037891787575783827,qPhoN_4,2
317,0.0032726178195542394,qr9_2,2
318,0.002753598139125468,qSigmaIPhi_6,2
319,0.0026576043763246963,qGsfPhi_5,2
320,0.002545014355233577,qpVtxZ__2,2
321,0.002536707395645626,qGsfPhi_2,2
322,0.0023819120887849155,qpVtxZ__5,2
323,0.002178136220874226,qecEn_1,2
324,0.0020547128121504777,qpVtxZ__0,2
325,0.0019931178804130493,qgedPhoEta_1,2
326,0.0019389326959518653,qgedPhoEta_0,2
327,0.00189089968611186,qpVtxZ__4,2
328,0.0017671695094432624,qgedPhoEta_4,2
329,0.0017566001233814985,qr9_4,2
330,0.00171413333000405,qpVtxZ__6,2
331,0.0016998836338426768,qgedPhoe1x5__1,2
332,0.0016409359581892138,qGsfPhi_0,2
333,0.0016389781535784062,qgedPhoPt_1,2
334,0.0016210735900712297,qdrSumEt_1,2
335,0.0015797330458071082,qgedPhoEta_3,2
336,0.0015764068764425303,qGsfPt_1,2
337,0.0015280140629645536,qpVtxZ__3,2
338,0.0014366701351332925,qgedPhoe3x3__1,2
339,0.0013985259402264946,qpVtxY__5,2
340,0.0011630811579226115,qPhoN_2,2
341,0.0011173465365747848,qGsfEta_6,2
342,0.0010705019305257163,qlumiEvt_1,2
343,0.0010003419055248795,qPUEvt__1,2
344,0.0008925054329517224,qr9_3,2
345,0.0008622776124669603,qgedPhoPhi_5,2
346,0.0008475683571130511,qgedPhoPhi_3,2
347,0.0007645557136880921,qgedPhoEn__1,2
348,0.0007213443181605607,qpVtxChi2_1,2
349,0.0007064907224123572,qpVtxChi2_0,2
350,0.0006079906295996675,qgedPhoPhi_6,2
351,0.0005175178872244396,qeSCOP_3,2
352,0.0004956621692710812,qgedPhoEta_5,2
353,0.00045326528827879835,qgedPhoEta_6,2
354,0.0003891569027414229,qgedPhoPhi_0,2
355,0.0003728527278705867,qgedPhoPhi_1,2
356,0.00033790160210643675,qgedPhoPhi_2,2
357,0.0003048115508288955,qdrSumPt_3,2
358,0.00021483353605861684,qHadOEm_1,2
359,7.91980138701841e-05,qgedPhoPhi_4,2
360,4.0109010191397204e-05,qdrSumPt_0,2
361,1.9284560362886376e-05,qdrSumPt_1,2
362,1.7596707220760133e-05,qHadOEm_2,2
363,0.0,qdrSumPt_2,2
