,component,feature,axis
46,0.07418624076206008,qCalJetEn_0,1
47,0.07372562300211476,qPFMetPt_4,1
48,0.06890069876536137,qCCEn_0,1
49,0.0684054136306927,qPFJetEta_2,1
50,0.06702671316772968,qSCEn_0,1
51,0.06451172682930205,qCalJetEta_6,1
52,0.06418676262674163,qPFMetPhi_1,1
53,0.06417025725380207,qSCEn_4,1
54,0.06396857004164447,qPFJetEta_3,1
55,0.062257952757881076,qCCEn_3,1
56,0.06194545317615874,qSCEn_6,1
57,0.0615443365854385,qCalJetEn_1,1
58,0.061404646819382194,qPFJetEta_5,1
59,0.05940324677988427,qPFMetPt_5,1
60,0.05863684683749486,qPFMetPhi_3,1
61,0.057710966041839284,qPFMetPt_3,1
62,0.057632852611514074,qCCEn_5,1
63,0.05606937793813386,qpVtxChi2_6,1
64,0.05584889518668431,qPFMetPhi_2,1
65,0.055506636377434776,qCalJetEta_2,1
66,0.05498443842132922,qpVtxNtr_2,1
67,0.054374730542661495,qSCEn_2,1
68,0.05225798732702558,qCCEn_2,1
69,0.05049843721848584,qpVtxY_1,1
70,0.04988019900057142,qpVtxX_1,1
71,0.049421918044087874,qCalJetEn_2,1
72,0.049191566729475354,qCalJetPt_1,1
73,0.04875611616932273,qPFJetN_1,1
74,0.04488263510450575,qpVtxZ_1,1
75,0.044681152973693586,qCCEta_1,1
76,0.04426562885370067,qPFMetPhi_6,1
77,0.044180145074021716,qPFMetPt_2,1
78,0.04359153529492804,qCalMETPhi_1,1
79,0.040635820381288046,qPFJetPt_1,1
80,0.039953704204892825,qPFJetPhi_5,1
81,0.03877680001264121,qCalJetPt_5,1
82,0.03818557306373612,qpVtxNtr_1,1
83,0.03658130037188023,qpVtxX_3,1
84,0.03654101974049894,qCalMETPt_4,1
85,0.03648523711551946,qpVtxX_2,1
86,0.03648262000656052,qpVtxY_2,1
87,0.03635082931554575,qCalMETPhi_5,1
88,0.03609801741478637,qCalMETPt_3,1
89,0.03405005903917411,qpVtxY_3,1
90,0.03150259048388123,qCalMETPt_2,1
91,0.030819314191859085,qpVtxChi2_2,1
92,0.030462240648978064,qPFMetPhi_5,1
93,0.029898389808742976,qpVtxY_4,1
94,0.029617662670257706,qSCEta_1,1
95,0.029557080080297473,qpVtxX_6,1
96,0.029440689586764143,qpVtxNtr_6,1
97,0.029302535441500677,qCCEta_2,1
98,0.028643400328132788,qCalJetEn_6,1
99,0.028203472276386383,qpVtxY_6,1
100,0.0274745322412572,qpVtxY_0,1
101,0.025801238169881842,qpVtxNtr_0,1
102,0.025345419858182505,qpVtxX_4,1
103,0.023329722776853898,qCalMETPhi_6,1
104,0.02235904426225991,qSCEta_2,1
105,0.0216166807987885,qPFMetPhi_4,1
106,0.02159354096044696,qCCEta_6,1
107,0.021231130109988765,qPFMetPt_0,1
108,0.019943865942660458,qSCEta_5,1
109,0.019818587040655998,qpVtxX_0,1
110,0.018744082084861387,qpVtxNtr_5,1
111,0.018580308401790584,qSCEta_3,1
112,0.01746524656402217,qCalMETPhi_0,1
113,0.016378821571603072,qpVtxNtr_4,1
114,0.016336297280954152,qpVtxNtr_3,1
115,0.015042392697996622,qCalMETPhi_2,1
116,0.01475859393374078,qCalMETPt_5,1
117,0.01468903933719087,qSCEta_6,1
118,0.01449321224817596,qSCEn_1,1
119,0.014482114726221561,qPFMetPhi_0,1
120,0.01421607155515563,qCalMETPhi_4,1
121,0.013547227442552219,qCalJetPt_2,1
122,0.013298393913085847,qPFJetPhi_0,1
123,0.012907821510089987,qCCEn_1,1
124,0.012305635490733264,qPFJetPhi_2,1
125,0.011794083584293139,qCalJetPhi_5,1
126,0.011616466144823347,qCCEta_5,1
127,0.011352760603718101,qCalJetPt_4,1
128,0.010963730327222983,qCalJetPhi_4,1
129,0.010174232291250989,qPFJetPhi_3,1
130,0.010098536547875979,qCalJetPhi_0,1
131,0.009897769394742937,qPFJetPt_0,1
132,0.00949602968668841,qCCEta_3,1
133,0.008812812296828215,qpVtxZ_2,1
134,0.008739210791811532,qPFMetPt_6,1
135,0.008514733900314783,qCalMETPt_0,1
136,0.008356414527191876,qCalJetPhi_2,1
137,0.007219430763920864,qCalMETPhi_3,1
138,0.006389252069303174,qCalMETPt_6,1
139,0.006068219931153871,qCalJetPhi_1,1
140,0.005202665227787642,qPFJetEta_0,1
141,0.0049351078322309155,qPFJetEta_4,1
142,0.004907599246419859,qPFJetPt_6,1
143,0.004605595095959975,qpVtxZ_3,1
144,0.004567597715964134,qpVtxX_5,1
