total_se run lumi
0.12429001927375793 321149 1557
0.13683483004570007 321149 1554
0.11432954668998718 321149 1555
0.09587466716766357 321149 1556
2.833836793899536 321162 22
1.6720057725906372 321162 23
0.26023244857788086 321162 30
0.39350923895835876 321162 52
2.2650387287139893 321162 27
0.437254399061203 321162 19
0.4969301223754883 321162 20
0.5844718217849731 321162 21
0.7048851847648621 321162 24
0.4526669681072235 321162 25
1.0585768222808838 321162 26
3.694676399230957 321162 28
1.1129103899002075 321162 29
0.7377386093139648 321162 31
0.4028145372867584 321162 34
0.3388494849205017 321162 35
0.5100612640380859 321162 32
0.3745766282081604 321162 33
2.000822067260742 321162 36
0.3940092623233795 321162 37
0.3799006938934326 321162 38
0.40494170784950256 321162 39
0.37193763256073 321162 40
0.3775738775730133 321162 41
0.43110421299934387 321162 42
0.3829408884048462 321162 43
0.38803279399871826 321162 44
0.371557354927063 321162 45
0.38539981842041016 321162 46
0.3590664267539978 321162 47
0.4140571355819702 321162 48
0.3776007890701294 321162 49
0.34881919622421265 321162 50
0.3843918442726135 321162 51
0.3724444806575775 321164 59
0.38742679357528687 321164 60
0.41617342829704285 321164 61
0.35781604051589966 321164 63
0.3700515925884247 321164 64
0.3600808382034302 321164 65
1.6804533004760742 321261 54
2.8923139572143555 321261 55
0.9180629253387451 321261 57
3.7874093055725098 321261 49
2.2911338806152344 321261 50
0.3677515387535095 321261 44
0.38346266746520996 321261 45
0.3203006982803345 321261 46
0.34207218885421753 321261 47
0.33944255113601685 321261 48
1.2568525075912476 321261 51
0.3745313286781311 321261 52
0.6212644577026367 321261 53
2.3130645751953125 321261 56
0.27749523520469666 321310 114
0.36209040880203247 321310 115
0.27345091104507446 321310 134
0.3611341118812561 321310 135
0.324320912361145 321310 136
0.3746548295021057 321310 170
0.2637254595756531 321310 171
0.7601665258407593 321310 172
0.2782997488975525 321310 116
0.254726767539978 321310 117
0.459433913230896 321310 118
0.6084659695625305 321310 124
0.5666696429252625 321310 132
0.5998388528823853 321310 133
0.7334674596786499 321310 125
0.5602867007255554 321310 126
0.5960246324539185 321310 127
0.31279057264328003 321310 129
0.47006452083587646 321310 130
0.5249761939048767 321310 131
0.320171058177948 321310 119
0.4803212881088257 321310 120
0.5886996984481812 321310 121
0.3072167932987213 321310 168
0.5108166933059692 321310 169
0.350172221660614 321310 122
0.2668209671974182 321310 123
0.3384050726890564 321310 128
0.31216639280319214 321310 137
0.5005416870117188 321310 138
0.35865849256515503 321310 139
0.36753273010253906 321310 140
0.5764266848564148 321310 141
0.7075037956237793 321310 142
0.4983028471469879 321310 143
0.6326680183410645 321310 144
0.4580170810222626 321310 145
0.7390806674957275 321310 146
0.3808625638484955 321310 147
0.2254585325717926 321310 148
0.2852751612663269 321310 149
0.3735888600349426 321310 150
0.36047399044036865 321310 151
0.515405535697937 321310 152
0.32633906602859497 321310 153
41.61961364746094 321759 3
41.41983413696289 321759 4
43.18193817138672 321759 5
41.5113410949707 321759 6
44.5904426574707 321759 7
42.65873718261719 321759 8
45.49028778076172 321759 9
48.89876174926758 321759 10
0.13128194212913513 321781 636
0.16683828830718994 321781 639
0.1339947134256363 321781 643
0.13536211848258972 321781 488
0.14522068202495575 321781 429
0.11753973364830017 321781 431
0.12814763188362122 321781 490
0.14212630689144135 321781 496
0.14512139558792114 321781 437
0.11083227396011353 321781 428
0.7287261486053467 321781 654
0.20637913048267365 321781 655
0.5485385656356812 321781 658
0.177119642496109 321781 659
0.16334480047225952 321781 436
0.11879231035709381 321781 442
0.10952848196029663 321781 438
0.15520763397216797 321781 453
0.1413533240556717 321781 455
0.15971097350120544 321781 465
0.13305093348026276 321781 478
0.13270553946495056 321781 466
0.1273776888847351 321781 495
0.12507286667823792 321781 521
0.11572456359863281 321781 430
0.11254962533712387 321781 446
0.14245526492595673 321781 456
0.13979840278625488 321781 458
0.12804454565048218 321781 461
0.17041254043579102 321781 432
0.15296430885791779 321781 441
0.1280922293663025 321781 454
0.12128967046737671 321781 469
0.16308096051216125 321781 482
0.12068444490432739 321781 484
0.15507227182388306 321781 433
0.1081068366765976 321781 443
0.14174462854862213 321781 460
0.12507057189941406 321781 476
0.16831427812576294 321781 486
0.13001026213169098 321781 494
0.12724411487579346 321781 434
0.10632327198982239 321781 444
0.12602776288986206 321781 445
0.1463271826505661 321781 447
0.11719539761543274 321781 451
0.12172070890665054 321781 457
0.16641461849212646 321781 435
0.1542409062385559 321781 439
0.11424653232097626 321781 440
0.18047267198562622 321781 506
0.13049599528312683 321781 448
0.1750308871269226 321781 450
0.11544505506753922 321781 452
0.12888658046722412 321781 468
0.16859933733940125 321781 487
0.11214889585971832 321781 492
0.12623941898345947 321781 449
0.15073667466640472 321781 459
0.12328582257032394 321781 485
0.14363756775856018 321781 508
0.16457006335258484 321781 541
0.14745458960533142 321781 558
0.19560986757278442 321781 462
0.15991050004959106 321781 463
0.16201737523078918 321781 464
0.10249718278646469 321781 467
0.11969391256570816 321781 473
0.13289643824100494 321781 479
0.14729735255241394 321781 470
0.16309933364391327 321781 472
0.16481474041938782 321781 481
0.15579240024089813 321781 489
0.14035025238990784 321781 493
0.19225561618804932 321781 502
0.14739495515823364 321781 471
0.13858765363693237 321781 474
0.13098716735839844 321781 477
0.14739421010017395 321781 480
0.13300156593322754 321781 524
0.13620299100875854 321781 527
0.11201748996973038 321781 475
0.15759946405887604 321781 671
0.18090876936912537 321781 676
0.1388920396566391 321781 483
0.16091951727867126 321781 491
0.15161319077014923 321781 497
0.10566803812980652 321781 507
0.16233429312705994 321781 510
0.1254037320613861 321781 515
0.19076652824878693 321781 498
0.17186370491981506 321781 499
0.13133478164672852 321781 500
0.1325322389602661 321781 509
0.1552412360906601 321781 516
0.15139660239219666 321781 517
0.15686725080013275 321781 501
0.1358826905488968 321781 503
0.13052326440811157 321781 505
0.12825576961040497 321781 511
0.13587245345115662 321781 512
0.11039361357688904 321781 513
0.1904485821723938 321781 531
0.11420916765928268 321781 504
0.16533520817756653 321781 514
0.11432651430368423 321781 520
0.12535500526428223 321781 523
0.13433082401752472 321781 532
0.11800338327884674 321781 552
0.13603423535823822 321781 555
0.1526690125465393 321781 518
0.15323737263679504 321781 526
0.1279510259628296 321781 530
0.2116289734840393 321781 533
0.15944217145442963 321781 542
0.11639365553855896 321781 544
0.13957011699676514 321781 547
0.14023436605930328 321781 519
0.1767106056213379 321781 525
0.10938170552253723 321781 528
0.15180209279060364 321781 529
0.14948680996894836 321781 535
0.16579945385456085 321781 536
0.11899629235267639 321781 538
0.13390430808067322 321781 522
0.11236731708049774 321781 551
0.1309129148721695 321781 560
0.13554228842258453 321781 566
0.12049528956413269 321781 571
0.15628576278686523 321781 581
0.18538442254066467 321781 583
0.11993133276700974 321781 534
0.14161314070224762 321781 540
0.14495310187339783 321781 550
0.13037146627902985 321781 568
0.10361915826797485 321781 569
0.1324262022972107 321781 570
0.18274959921836853 321781 573
0.1378822773694992 321781 537
0.13843125104904175 321781 543
0.13503271341323853 321781 549
0.12511858344078064 321781 556
0.12235527485609055 321781 562
0.13075987994670868 321781 579
0.12353364378213882 321781 587
0.11575391888618469 321781 539
0.15387696027755737 321781 545
0.12680527567863464 321781 546
0.18489694595336914 321781 548
0.11819978058338165 321781 553
0.1648956537246704 321781 554
0.2301909327507019 321781 557
0.14329446852207184 321781 559
0.14395780861377716 321781 565
0.18519774079322815 321781 577
0.16343413293361664 321781 584
0.12024818360805511 321781 585
0.15846633911132812 321781 589
0.17645443975925446 321781 594
0.12897272408008575 321781 561
0.15610668063163757 321781 563
0.2389933466911316 321781 564
0.16968080401420593 321781 567
0.11763089895248413 321781 572
0.12449625879526138 321781 575
0.13701321184635162 321781 588
0.14325392246246338 321781 574
0.13153253495693207 321781 586
0.1378583312034607 321781 593
0.13645079731941223 321781 598
0.1058957427740097 321781 601
0.14746730029582977 321781 602
0.1608249843120575 321781 604
0.1320606768131256 321781 576
0.12401951849460602 321781 580
0.14108753204345703 321781 582
0.13965831696987152 321781 600
0.13721102476119995 321781 607
0.14173582196235657 321781 614
0.20220845937728882 321781 620
0.13982562720775604 321781 578
0.11089827865362167 321781 597
0.18809622526168823 321781 611
0.11511489748954773 321781 617
0.1645786315202713 321781 631
0.14498674869537354 321781 638
0.16481336951255798 321781 640
0.1367402970790863 321781 590
0.15766975283622742 321781 595
0.18515893816947937 321781 596
0.14161932468414307 321781 619
0.12302771955728531 321781 622
0.1755109429359436 321781 625
0.13013000786304474 321781 626
0.1410519778728485 321781 591
0.13490864634513855 321781 592
0.14094895124435425 321781 623
0.15873615443706512 321781 624
0.19686676561832428 321781 630
0.6989772319793701 321781 652
0.9857003688812256 321781 653
0.16970613598823547 321781 599
0.1189800500869751 321781 603
0.1270611733198166 321781 605
0.14110732078552246 321781 606
0.14594000577926636 321781 608
0.13619175553321838 321781 610
0.1710883527994156 321781 618
0.12654472887516022 321781 609
0.15242108702659607 321781 612
0.14419254660606384 321781 613
0.14850735664367676 321781 615
0.13409622013568878 321781 616
0.13384073972702026 321781 627
0.27479779720306396 321781 633
0.14185696840286255 321781 621
0.20119771361351013 321781 629
0.13615593314170837 321781 632
2.032900810241699 321781 650
0.6535211205482483 321781 651
0.19780199229717255 321781 665
0.17720703780651093 321781 666
0.1675478219985962 321781 673
0.14535577595233917 321781 628
0.17261584103107452 321781 634
0.17361539602279663 321781 644
0.6500546932220459 321781 645
0.1717492938041687 321781 668
0.12641243636608124 321781 635
0.16328206658363342 321781 637
0.12584230303764343 321781 660
0.22848725318908691 321781 664
0.184843510389328 321781 669
0.21364405751228333 321781 670
0.196618914604187 321781 674
0.14074090123176575 321781 641
1.4271659851074219 321781 646
0.4512941837310791 321781 647
0.22153988480567932 321781 656
0.6826351881027222 321781 657
0.20938286185264587 321781 663
0.15659192204475403 321781 667
0.137503519654274 321781 675
0.19546294212341309 321781 642
0.23752987384796143 321781 648
0.5842255353927612 321781 649
0.205600768327713 321781 661
0.153349369764328 321781 662
0.14509761333465576 321781 672
2.0816872119903564 321794 40
0.15401694178581238 321794 121
2.343230962753296 321794 44
0.47980067133903503 321794 47
0.5989047288894653 321794 51
0.43450433015823364 321794 32
0.36682599782943726 321794 33
0.7798051834106445 321794 34
1.136775016784668 321794 46
0.9273155927658081 321794 35
0.4145524799823761 321794 36
0.5024272799491882 321794 37
0.3306289315223694 321794 38
1.0626740455627441 321794 39
0.13002429902553558 321794 192
1.065432071685791 321794 41
0.30369770526885986 321794 42
0.9735107421875 321794 43
3.7228188514709473 321794 45
0.7709152102470398 321794 48
0.3898710012435913 321794 49
0.6668392419815063 321794 50
3.809217691421509 321794 52
0.2622676491737366 321794 53
0.2725534439086914 321794 54
0.25762829184532166 321794 55
0.2657828629016876 321794 56
0.2927403450012207 321794 57
0.38513249158859253 321794 58
0.2455287128686905 321794 59
0.21661609411239624 321794 60
0.21503552794456482 321794 61
0.20620684325695038 321794 62
0.2012152373790741 321794 63
0.23323407769203186 321794 64
0.1967293918132782 321794 65
0.20746919512748718 321794 66
0.19108626246452332 321794 67
0.21891292929649353 321794 68
0.19748729467391968 321794 69
0.13264474272727966 325113 1
0.13451586663722992 325113 2
0.15851439535617828 325113 6
0.1266932636499405 325113 26
0.12657971680164337 325113 3
0.17277786135673523 325113 79
0.17546029388904572 325113 82
0.1536155641078949 325113 4
0.1602044403553009 325113 21
0.16192157566547394 325113 23
0.18619084358215332 325113 5
0.1579149216413498 325113 11
0.13134202361106873 325113 12
0.14603975415229797 325113 17
0.1555962860584259 325113 7
0.17296938598155975 325113 18
0.15870268642902374 325113 40
0.15684953331947327 325113 46
0.1663925051689148 325113 8
0.16779834032058716 325113 10
0.1314738690853119 325113 15
0.14527250826358795 325113 37
0.13625198602676392 325113 9
0.15477177500724792 325113 20
0.1429191678762436 325113 22
0.15705138444900513 325113 49
0.1513746678829193 325113 13
0.1675075739622116 325113 16
0.17098617553710938 325113 32
0.14566849172115326 325113 35
0.17066419124603271 325113 14
0.17406311631202698 325113 19
0.16345474123954773 325113 86
0.13684821128845215 325113 24
0.14394310116767883 325113 54
0.14001241326332092 325113 66
0.18728411197662354 325113 67
0.16480843722820282 325113 25
0.1728537678718567 325113 39
0.1691557914018631 325113 68
0.18622548878192902 325113 90
0.1501050591468811 325113 27
0.13635508716106415 325113 29
0.1595379263162613 325113 30
0.16425713896751404 325113 33
0.15447793900966644 325113 28
0.14385859668254852 325113 31
0.15640753507614136 325113 36
0.17038221657276154 325113 50
0.17958423495292664 325113 34
0.21906214952468872 325113 53
0.17122453451156616 325113 59
0.16113479435443878 325113 65
0.14231239259243011 325113 38
0.13876719772815704 325113 47
0.15964068472385406 325113 52
0.1406693309545517 325113 55
0.16138890385627747 325113 41
0.14928217232227325 325113 48
0.16169002652168274 325113 58
0.21695561707019806 325113 42
0.22407184541225433 325113 43
0.11774156242609024 325113 81
0.1598893702030182 325113 84
0.1434185653924942 325113 44
0.15445107221603394 325113 57
0.13776922225952148 325113 63
0.1681012511253357 325113 69
0.15648318827152252 325113 45
0.16263382136821747 325113 64
0.17181988060474396 325113 91
0.12781694531440735 325113 94
0.18391868472099304 325113 51
0.15473434329032898 325113 61
0.14517773687839508 325113 73
0.1623145043849945 325113 75
0.1388612538576126 325113 56
0.15322387218475342 325113 62
0.15653276443481445 325113 74
0.13519826531410217 325113 93
0.15092144906520844 325113 60
0.14304722845554352 325113 80
0.14514108002185822 325113 83
0.15813814103603363 325113 87
0.1511179804801941 325113 70
0.15327513217926025 325113 71
0.17609834671020508 325113 72
0.18509835004806519 325113 76
0.1449800580739975 325113 77
0.1725190132856369 325113 88
0.13821744918823242 325113 89
0.13156333565711975 325113 92
0.14436471462249756 325113 78
0.12377044558525085 325113 85
0.13780318200588226 325113 101
0.14839237928390503 325113 95
0.12223028391599655 325113 104
0.17730771005153656 325113 109
130.14395141601562 325113 111
101.58749389648438 325113 113
740.5042114257812 325113 114
0.14584040641784668 325113 96
0.12965771555900574 325113 98
0.1261385679244995 325113 100
0.14234256744384766 325113 103
0.13715723156929016 325113 97
0.16299772262573242 325113 102
0.16761940717697144 325113 105
0.13020749390125275 325113 106
0.15539023280143738 325113 99
0.15555647015571594 325113 107
0.13783256709575653 325113 108
0.11791379004716873 325114 1
0.1298656016588211 325114 4
0.13188111782073975 325114 6
0.14137187600135803 325114 2
0.11334217339754105 325114 3
0.11736515164375305 325114 5
0.1630210280418396 325114 7
0.7376640439033508 320006 35
0.7579746842384338 320007 3
0.7780882120132446 320007 6
0.7218982577323914 320007 4
0.7219091653823853 320007 24
0.6944963335990906 320007 5
0.6940584778785706 320007 18
0.7002289891242981 320007 7
0.7042624950408936 320007 10
0.6929159164428711 320007 8
0.7237677574157715 320007 9
0.682769775390625 320007 11
0.6808556914329529 320007 16
0.733755350112915 320007 12
0.6663358807563782 320007 21
0.7018536329269409 320007 13
0.7538167834281921 320007 15
0.7560070753097534 320007 14
0.7036294341087341 320007 57
0.7071811556816101 320007 17
0.7332791686058044 320007 19
0.698124349117279 320007 20
0.755241334438324 320007 26
0.6966608762741089 320007 22
0.6721495389938354 320007 23
0.7721000909805298 320007 25
0.7490823864936829 320007 137
0.7714307308197021 320007 27
0.6917116641998291 320007 149
0.7469319105148315 320007 28
0.7378354072570801 320007 34
0.6651711463928223 320007 29
0.7054453492164612 320007 56
0.6967641115188599 320007 30
0.7016379833221436 320007 78
0.6909399628639221 320007 31
0.7021113038063049 320007 32
0.7700290679931641 320007 33
0.7588420510292053 320007 38
0.7007665038108826 320007 35
0.7422436475753784 320007 64
0.7161176800727844 320007 36
0.7778965830802917 320007 42
0.6819683313369751 320007 37
0.7289058566093445 320007 53
0.6746913194656372 320007 39
0.7509011030197144 320007 41
0.6968656778335571 320007 40
0.697129487991333 320007 152
0.7623058557510376 320007 43
0.7868809700012207 320007 45
0.7377341389656067 320007 44
0.7574321627616882 320007 51
0.7506320476531982 320007 46
0.6922862529754639 320007 47
0.7315590977668762 320007 48
0.7868235111236572 320007 60
0.7082725167274475 320007 49
0.6852880120277405 320007 65
0.6855478882789612 320007 50
0.707513689994812 320007 58
0.7089567184448242 320007 52
0.7324517369270325 320007 55
0.7354723811149597 320007 54
0.7105478644371033 320007 79
0.7031373381614685 320007 59
0.7120473384857178 320007 94
0.6912733912467957 320007 61
0.7550866007804871 320007 66
0.708873987197876 320007 62
0.6894785165786743 320007 70
0.7167986631393433 320007 63
0.7041617631912231 320007 125
0.7111501097679138 320007 67
0.7226216793060303 320007 74
0.7140158414840698 320007 68
0.7090065479278564 320007 69
0.7728747129440308 320007 134
0.6900393962860107 320007 71
0.7419672012329102 320007 73
0.6840047240257263 320007 72
0.7016950845718384 320007 83
0.6897241473197937 320007 75
0.7141333818435669 320007 81
0.7167508602142334 320007 76
0.7040331959724426 320007 80
0.7466559410095215 320007 77
0.7055460214614868 320007 85
0.6826372146606445 320007 82
0.7442094683647156 320007 132
0.7360362410545349 320007 84
0.7092969417572021 320007 88
0.6927672028541565 320007 86
0.6908010244369507 320007 91
0.7133352160453796 320007 87
0.7232214212417603 320007 89
0.7022547125816345 320007 90
0.7000380158424377 320007 96
0.7684721350669861 320007 92
0.79073166847229 320007 99
0.7103947401046753 320007 93
0.7192381620407104 320007 95
0.7040484547615051 320007 97
0.7098814845085144 320007 100
0.7049942016601562 320007 98
0.7961430549621582 320007 102
0.6989083290100098 320007 101
0.7781657576560974 320007 113
0.737294614315033 320007 103
0.7591359615325928 320007 122
0.7051336169242859 320007 104
0.7636808156967163 320007 110
0.7166069746017456 320007 105
0.7378665208816528 320007 106
0.7131087779998779 320007 107
0.7519757151603699 320007 112
0.7149034738540649 320007 108
0.7554574012756348 320007 139
0.7462645173072815 320007 109
0.7655566930770874 320007 114
0.7101151347160339 320007 111
0.7021777629852295 320007 118
0.7459865808486938 320007 115
0.6969169974327087 320007 138
