total_se run lumi
0.01928595080971718 321781 672
0.03585504740476608 321781 673
0.03203238546848297 321781 674
0.02853805385529995 321781 432
0.016958411782979965 321781 433
0.02572663314640522 321781 434
0.019787566736340523 321781 443
0.020334050059318542 321781 444
0.016209252178668976 321781 449
0.08928537368774414 321781 429
0.03133947774767876 321781 430
0.01516837440431118 321781 431
0.016958292573690414 321781 435
0.02283944934606552 321781 436
0.028969012200832367 321781 437
0.02946002036333084 321781 445
0.023804523050785065 321781 446
0.01851058006286621 321781 447
0.018753860145807266 321781 438
0.023226657882332802 321781 439
0.038697659969329834 321781 440
0.018624501302838326 321781 450
0.007638578303158283 321781 451
0.016852140426635742 321781 452
0.02477254904806614 321781 456
0.026706460863351822 321781 457
0.022267702966928482 321781 458
0.029830165207386017 321781 495
0.0202683936804533 321781 496
0.020059114322066307 321781 497
0.025483394041657448 321781 441
0.024291614070534706 321781 442
0.0207739919424057 321781 448
0.02790592983365059 321781 498
0.022541243582963943 321781 499
0.028603997081518173 321781 500
0.012889040634036064 321781 504
0.03220134228467941 321781 505
0.017122875899076462 321781 506
0.014199025928974152 321781 594
0.0281240101903677 321781 595
0.02981669455766678 321781 596
0.021202977746725082 321781 633
0.012884157709777355 321781 634
0.022959819063544273 321781 635
0.018297722563147545 321781 453
0.019966688007116318 321781 454
0.02172762341797352 321781 455
0.021836303174495697 321781 477
0.01164151169359684 321781 478
0.021534159779548645 321781 483
0.027918044477701187 321781 519
0.016115421429276466 321781 520
0.013678772374987602 321781 521
0.02700047194957733 321781 588
0.02002236619591713 321781 589
0.03277029097080231 321781 590
0.03037613444030285 321781 591
0.0179738886654377 321781 592
0.02216736599802971 321781 593
0.023006144911050797 321781 465
0.02384551428258419 321781 466
0.021821817383170128 321781 467
0.01840311475098133 321781 486
0.024502459913492203 321781 487
0.029574871063232422 321781 488
0.020125173032283783 321781 531
0.0205337293446064 321781 532
0.0260793324559927 321781 533
0.015512751415371895 321781 549
0.029530175030231476 321781 550
0.02010529302060604 321781 551
0.023094139993190765 321781 638
0.024133577942848206 321781 644
0.5100383162498474 321781 645
0.0400058887898922 321781 660
0.019555334001779556 321781 661
0.0358450673520565 321781 662
0.012510707601904869 321781 516
0.0387079156935215 321781 517
0.01699282042682171 321781 518
0.014915592037141323 321781 522
0.02809862792491913 321781 523
0.017147274687886238 321781 524
0.03325921297073364 321781 525
0.023783013224601746 321781 526
0.015523232519626617 321781 527
0.02716502547264099 321781 528
0.02564426138997078 321781 529
0.023046834394335747 321781 530
0.03349532186985016 321781 544
0.030155375599861145 321781 545
0.02392445132136345 321781 546
0.01614317111670971 321781 558
0.03372872248291969 321781 559
0.01924886554479599 321781 560
0.03682586923241615 321781 585
0.04289814829826355 321781 586
0.032760992646217346 321781 587
0.037900831550359726 321781 636
0.03175714239478111 321781 637
0.016469700261950493 321781 640
0.01705208607017994 321781 639
0.7921289205551147 321781 646
0.256992369890213 321781 647
0.04538630694150925 321781 648
0.23741765320301056 321781 649
0.7719649076461792 321781 650
0.02771201729774475 321781 666
0.02896217256784439 321781 667
0.0297046210616827 321781 668
0.024434007704257965 321781 567
0.036979205906391144 321781 568
0.02464832179248333 321781 569
0.028154663741588593 321781 577
0.030947595834732056 321781 578
0.025201909244060516 321781 579
0.02618027850985527 321781 582
0.01990624889731407 321781 583
0.037468910217285156 321781 584
0.028806881979107857 321781 597
0.020616894587874413 321781 598
0.02314084954559803 321781 599
0.04862165451049805 321781 603
0.03958447650074959 321781 608
0.03429745137691498 321781 609
0.026965590193867683 321781 604
0.02025769278407097 321781 605
0.034515321254730225 321781 606
0.022889308631420135 321781 607
0.01800750568509102 321781 610
0.03496482968330383 321781 611
0.028954289853572845 321781 627
0.026977723464369774 321781 628
0.03237713500857353 321781 629
0.0294206365942955 321781 630
0.03981507942080498 321781 631
0.034622907638549805 321781 632
0.016340365633368492 321781 669
0.014256281778216362 321781 670
0.033542923629283905 321781 671
0.03022032231092453 321781 612
0.024679750204086304 321781 613
0.019764883443713188 321781 614
0.0217763502150774 321781 615
0.04119247943162918 321781 616
0.02567029371857643 321781 617
0.012117264792323112 321781 624
0.040685322135686874 321781 625
0.017526302486658096 321781 626
0.01468266174197197 321781 641
0.013156701810657978 321781 642
0.019250690937042236 321781 643
0.04050377383828163 321781 654
0.018874965608119965 321781 655
0.07273468375205994 321781 656
0.02835586667060852 321781 663
0.03087785094976425 321781 664
0.029720693826675415 321781 665
0.07082895189523697 321794 32
0.03404891490936279 321794 33
0.4382537603378296 321794 34
0.2378464788198471 321794 37
1.3367865085601807 321794 40
0.7277770638465881 321794 41
0.6162506341934204 321794 43
1.4547429084777832 321794 44
1.1566632986068726 321794 45
0.5087658762931824 321794 35
0.08311371505260468 321794 36
0.053134988993406296 321794 47
0.5214909315109253 321794 50
0.28153568506240845 321794 51
0.04658669978380203 321794 121
0.06063144654035568 321794 38
3.9303808212280273 321794 39
0.08857107162475586 321794 42
0.048500169068574905 321794 76
0.03131534904241562 321794 77
0.025107603520154953 321794 80
3.942478656768799 321794 46
0.5186488628387451 321794 48
0.16547849774360657 321794 49
0.02326514944434166 321794 94
0.02838466316461563 321794 95
0.025090735405683517 321794 96
2.708308696746826 321794 52
0.05302843451499939 321794 53
0.04973963648080826 321794 54
0.03483577445149422 321794 70
0.034516915678977966 321794 71
0.030793629586696625 321794 72
0.03161412104964256 321794 115
0.031142715364694595 321794 116
0.01956363208591938 321794 117
0.030100470408797264 321794 78
0.02944907546043396 321794 79
0.020489487797021866 321794 81
0.03713671490550041 321794 106
0.023822277784347534 321794 118
0.02240254543721676 321794 119
0.021916702389717102 321794 120
0.026489444077014923 321794 142
0.02181939408183098 321794 143
0.01738155260682106 321794 144
0.010695070028305054 321794 159
0.015388976782560349 321794 161
0.0189379695802927 321794 162
0.013398813083767891 321794 193
0.026312533766031265 321794 194
0.016996029764413834 321794 195
0.026141807436943054 321794 163
0.022519217804074287 321794 164
0.02806861698627472 321794 165
0.024510344490408897 321794 185
0.018109943717718124 321794 186
1.0136865377426147 323416 29
1.079884648323059 323416 31
0.7406034469604492 323416 62
0.7888346910476685 323416 32
1.027600884437561 323416 33
1.031105875968933 323416 34
1.0048526525497437 323416 35
0.7459032535552979 323416 36
0.99859219789505 323416 37
0.7361674904823303 323416 71
1.0255522727966309 323416 72
0.8247948884963989 323416 73
1.0080211162567139 323416 44
0.7841073870658875 323416 45
0.9915465712547302 323416 46
0.984918475151062 323416 53
0.7764444351196289 323416 54
1.0077543258666992 323416 55
0.7355620265007019 323416 56
0.7937232255935669 323416 57
1.050904393196106 323416 58
0.9304978847503662 323416 47
0.7939600348472595 323416 48
0.913909912109375 323416 49
0.9840840697288513 323416 50
1.0403802394866943 323416 51
0.9843896627426147 323416 52
1.0580378770828247 323416 65
1.0462632179260254 323416 66
