EP loss_train loss_valid
1 0.12143608927726746 0.12148289382457733
2 0.12107330560684204 0.12112046033143997
3 0.12070666253566742 0.12075422704219818
4 0.1203393042087555 0.12038691341876984
5 0.11996327340602875 0.12001106142997742
6 0.11957335472106934 0.1196214035153389
7 0.11917086690664291 0.11921950429677963
8 0.11876042932271957 0.11880966275930405
9 0.11834125220775604 0.11839167028665543
10 0.11790792644023895 0.11795849353075027
11 0.11745350062847137 0.11750413477420807
12 0.11698201298713684 0.11703351885080338
13 0.11650233715772629 0.11655569076538086
14 0.11600708216428757 0.11606187373399734
15 0.11548945307731628 0.11554504185914993
16 0.11494480818510056 0.11500116437673569
17 0.11437510699033737 0.11443264037370682
18 0.11379668116569519 0.11385547369718552
19 0.11320193111896515 0.11326145380735397
20 0.11257986724376678 0.11263968050479889
21 0.11192869395017624 0.11198858916759491
22 0.11125217378139496 0.11131249368190765
23 0.11056336760520935 0.11062343418598175
24 0.1098494753241539 0.10990947484970093
25 0.10910135507583618 0.10916170477867126
26 0.10830803215503693 0.10836894810199738
27 0.10747335851192474 0.10753513127565384
28 0.10659672319889069 0.10665875673294067
29 0.10567983984947205 0.10574238002300262
30 0.10472317785024643 0.10478603094816208
31 0.10372774302959442 0.10379114747047424
32 0.10269086807966232 0.10275506973266602
33 0.10160898417234421 0.10167447477579117
34 0.10048165172338486 0.10054946690797806
35 0.09930729866027832 0.09937811642885208
36 0.09808491915464401 0.0981583446264267
37 0.0968223512172699 0.09689825028181076
38 0.09552065283060074 0.09559889137744904
39 0.0941801518201828 0.09426052123308182
40 0.09280002862215042 0.09288256615400314
41 0.09137797355651855 0.09146293252706528
42 0.08991038054227829 0.08999821543693542
43 0.08838871866464615 0.08848051726818085
44 0.08681534975767136 0.08691058307886124
45 0.08520226925611496 0.08530056476593018
46 0.08355548977851868 0.08365694433450699
47 0.0818776935338974 0.08198253065347672
48 0.08017069101333618 0.08027907460927963
49 0.07843651622533798 0.07854865491390228
50 0.0766773521900177 0.07679351419210434
51 0.07489579916000366 0.0750163272023201
52 0.07309497892856598 0.0732199028134346
53 0.07128260284662247 0.07141200453042984
54 0.06946790963411331 0.06960222870111465
55 0.0676506981253624 0.06778982281684875
56 0.0658242255449295 0.06596820801496506
57 0.06399275362491608 0.06414158642292023
58 0.06215953454375267 0.06231337785720825
59 0.060327429324388504 0.060485854744911194
60 0.058498814702034 0.05866213142871857
61 0.056678060442209244 0.056846730411052704
62 0.054869845509529114 0.05504414439201355
63 0.05307825282216072 0.05325847119092941
64 0.05130622908473015 0.05149247869849205
65 0.049554429948329926 0.049747075885534286
66 0.04782708361744881 0.04802624508738518
67 0.0461261123418808 0.04633183032274246
68 0.04445376992225647 0.04466617852449417
69 0.042817071080207825 0.04303658381104469
70 0.04121532291173935 0.0414421409368515
71 0.03965035453438759 0.03988482430577278
72 0.038123346865177155 0.03836579993367195
73 0.03663540631532669 0.03688567131757736
74 0.03518800064921379 0.03544635698199272
75 0.03378232568502426 0.034048665314912796
76 0.03241939842700958 0.03269369155168533
77 0.031099556013941765 0.0313819982111454
78 0.029823007062077522 0.030113229528069496
79 0.0285894013941288 0.028887469321489334
80 0.02739798277616501 0.027703354135155678
81 0.026247933506965637 0.02656070701777935
82 0.02513953484594822 0.025458751246333122
83 0.024072935804724693 0.024399198591709137
84 0.023047510534524918 0.02338007465004921
85 0.022062435746192932 0.022402018308639526
86 0.02111693099141121 0.021462855860590935
87 0.020211897790431976 0.020563742145895958
88 0.019345752894878387 0.019702663645148277
89 0.018517950549721718 0.01888050138950348
90 0.01772872358560562 0.01809614524245262
91 0.016976280137896538 0.01734808273613453
92 0.016259990632534027 0.016636092215776443
93 0.015579520724713802 0.01595907099545002
94 0.014934143982827663 0.015316559001803398
95 0.01432300079613924 0.014708108268678188
96 0.013745666481554508 0.014133887365460396
97 0.013201052322983742 0.013591728173196316
98 0.012688916176557541 0.013081260956823826
99 0.01220990065485239 0.01260178629308939
100 0.011760312132537365 0.012153358198702335
101 0.011339235119521618 0.011732994578778744
102 0.010946942493319511 0.01134074479341507
103 0.010582689195871353 0.010974778793752193
104 0.010245651938021183 0.010637525469064713
105 0.00993463583290577 0.010327712632715702
106 0.009648524224758148 0.010040845721960068
107 0.009385890327394009 0.009778162464499474
108 0.00914531946182251 0.009537424892187119
109 0.008925296366214752 0.009316038340330124
110 0.008724598214030266 0.00911457184702158
111 0.008541415445506573 0.008929912932217121
112 0.008374245837330818 0.00876197312027216
113 0.008220150135457516 0.008605534210801125
114 0.008082698099315166 0.008467195555567741
115 0.007957258261740208 0.008340338245034218
116 0.007843118160963058 0.008223607204854488
117 0.007739572785794735 0.008118266239762306
118 0.007645385805517435 0.008022336289286613
119 0.0075597153045237064 0.007936588488519192
120 0.0074815754778683186 0.007854883559048176
121 0.007410232909023762 0.007782679982483387
122 0.007345044054090977 0.007716531865298748
123 0.007285359315574169 0.0076542445458471775
124 0.00723061291500926 0.007599061354994774
125 0.007180249784141779 0.007548111025243998
126 0.007133746985346079 0.007498626131564379
127 0.007090778090059757 0.00745656993240118
128 0.0070511032827198505 0.0074160476215183735
129 0.007013957016170025 0.007378743961453438
130 0.00697895884513855 0.007341889664530754
131 0.006945834495127201 0.007308673113584518
132 0.006914318539202213 0.007276454474776983
133 0.006884031929075718 0.007245856337249279
134 0.0068543883971869946 0.007216292433440685
135 0.006825553718954325 0.007187642622739077
136 0.006797312758862972 0.007159786764532328
137 0.006769728846848011 0.007133293431252241
138 0.006742063444107771 0.007104862481355667
139 0.0067146047949790955 0.00707591138780117
140 0.006687185727059841 0.007049210835248232
141 0.006659689359366894 0.007020332384854555
142 0.0066293347626924515 0.006988793611526489
143 0.006595395039767027 0.006955921184271574
144 0.006566994823515415 0.006925365887582302
145 0.006538894027471542 0.006896308157593012
146 0.006511026062071323 0.006868725176900625
147 0.006483491510152817 0.006839163135737181
148 0.006456493865698576 0.006812307517975569
149 0.006430232897400856 0.006784543860703707
150 0.006404908839613199 0.006759103387594223
151 0.006380752194672823 0.0067324526607990265
152 0.006357998121529818 0.006710884626954794
153 0.006336556747555733 0.006686087232083082
154 0.00631636381149292 0.006666674744337797
