EP loss_train loss_valid
0 0.2702856957912445 0.27032843232154846
1 0.2695862948894501 0.26962852478027344
2 0.268231600522995 0.26827195286750793
3 0.26688724756240845 0.266947865486145
4 0.2651905119419098 0.26524829864501953
5 0.2642817497253418 0.2643275260925293
6 0.2628464996814728 0.2628980875015259
7 0.2611701190471649 0.2612078785896301
8 0.2606070339679718 0.260658860206604
9 0.2591896951198578 0.25923025608062744
10 0.257594496011734 0.2576363980770111
11 0.2560550570487976 0.25609877705574036
12 0.25471094250679016 0.25475889444351196
13 0.25333985686302185 0.25337934494018555
14 0.25168898701667786 0.2517302632331848
15 0.2500026524066925 0.2500445246696472
16 0.24829278886318207 0.24833399057388306
17 0.24688857793807983 0.24693046510219574
18 0.24536088109016418 0.24540331959724426
19 0.2435590773820877 0.24359172582626343
20 0.2412203699350357 0.24126070737838745
21 0.2392043024301529 0.239246666431427
22 0.23736076056957245 0.23740224540233612
23 0.23554515838623047 0.23558497428894043
24 0.23310771584510803 0.23314544558525085
25 0.23086751997470856 0.23090282082557678
26 0.2287360280752182 0.2287755012512207
27 0.22682417929172516 0.22686949372291565
28 0.2241421490907669 0.22418029606342316
29 0.22169411182403564 0.22173547744750977
30 0.21897612512111664 0.2190156877040863
31 0.2163064330816269 0.21634821593761444
32 0.21361590921878815 0.21365676820278168
33 0.21119491755962372 0.2112341970205307
34 0.20838186144828796 0.20841875672340393
35 0.2048504650592804 0.20488984882831573
36 0.20178894698619843 0.20182791352272034
37 0.1983616054058075 0.19840070605278015
38 0.19498057663440704 0.19501948356628418
39 0.19167767465114594 0.19171440601348877
40 0.1886434257030487 0.1886795610189438
41 0.18514837324619293 0.1851838231086731
42 0.1815582811832428 0.18159282207489014
43 0.17778919637203217 0.17783507704734802
44 0.17416265606880188 0.1741970181465149
45 0.17030520737171173 0.17034155130386353
46 0.16668623685836792 0.16672134399414062
47 0.16266632080078125 0.16269978880882263
48 0.15857097506523132 0.15860313177108765
49 0.15440693497657776 0.15443842113018036
50 0.15018068253993988 0.15021145343780518
51 0.14614960551261902 0.14617973566055298
52 0.14181223511695862 0.14184166491031647
53 0.1374368667602539 0.13746565580368042
54 0.13303467631340027 0.13306479156017303
55 0.12861445546150208 0.12864385545253754
56 0.123899444937706 0.12392927706241608
57 0.11949247121810913 0.11952033638954163
58 0.11510865390300751 0.11513438820838928
59 0.11082683503627777 0.11085392534732819
60 0.10662785172462463 0.10665571689605713
61 0.10243335366249084 0.10245959460735321
62 0.09825731813907623 0.09828146547079086
63 0.09412668645381927 0.09415149688720703
64 0.09008415043354034 0.09010615944862366
65 0.0861470103263855 0.08616910874843597
66 0.08232570439577103 0.08234651386737823
67 0.0786302238702774 0.07865048199892044
68 0.07507073879241943 0.07509038597345352
69 0.07165596634149551 0.07167477905750275
70 0.06839246302843094 0.06841082870960236
71 0.06528612226247787 0.0653039962053299
72 0.06234098970890045 0.062358420342206955
73 0.05955938249826431 0.05957643687725067
74 0.05694170296192169 0.05695844069123268
75 0.05448699742555618 0.05450364202260971
76 0.05219317972660065 0.05220969766378403
77 0.050057388842105865 0.05007384717464447
78 0.048075586557388306 0.04809211194515228
79 0.04624300077557564 0.046259555965662
80 0.04459814354777336 0.044612593948841095
81 0.04308624565601349 0.04310261085629463
82 0.041661299765110016 0.041677895933389664
83 0.040357671678066254 0.040374238044023514
84 0.039167456328868866 0.039184004068374634
85 0.03808252513408661 0.03809921443462372
86 0.03709464892745018 0.037111200392246246
87 0.03619571030139923 0.03621229529380798
88 0.03537770360708237 0.03539440035820007
89 0.03463270142674446 0.03464930132031441
90 0.03395334258675575 0.03397001698613167
91 0.0333322174847126 0.03334873542189598
92 0.032762423157691956 0.032779037952423096
93 0.032237689942121506 0.032254382967948914
94 0.03175220638513565 0.03176872059702873
95 0.031300876289606094 0.03131742402911186
96 0.03087916411459446 0.030895646661520004
97 0.030483094975352287 0.03049963340163231
