EP loss_train loss_valid
0 0.42174389958381653 0.4225873351097107
1 0.41752639412879944 0.41819286346435547
2 0.4134311079978943 0.41407299041748047
3 0.40920984745025635 0.40979260206222534
4 0.4052372872829437 0.4058477282524109
5 0.40160471200942993 0.40212592482566833
6 0.3981701731681824 0.39871135354042053
7 0.3945426642894745 0.39490389823913574
8 0.3908064365386963 0.39125949144363403
9 0.38704055547714233 0.3872882127761841
10 0.3830231726169586 0.3832762837409973
11 0.3796349763870239 0.3798965811729431
12 0.3764079213142395 0.37670308351516724
13 0.3729155659675598 0.3732239603996277
14 0.36972665786743164 0.3700134754180908
15 0.3658751845359802 0.36603033542633057
16 0.3620365858078003 0.3620572090148926
17 0.35801857709884644 0.3581387996673584
18 0.3537728488445282 0.3539544343948364
19 0.34944379329681396 0.3495602607727051
20 0.34496599435806274 0.3449741005897522
21 0.34035468101501465 0.3403569459915161
22 0.33537575602531433 0.3354012370109558
23 0.33022841811180115 0.33024317026138306
24 0.3246840834617615 0.324709415435791
25 0.3188556432723999 0.31885412335395813
26 0.3127902150154114 0.3127436339855194
27 0.30636897683143616 0.30639421939849854
28 0.29966655373573303 0.29966801404953003
29 0.29264509677886963 0.29258477687835693
30 0.28520166873931885 0.2851256728172302
31 0.277468204498291 0.2773855924606323
32 0.2693451941013336 0.269226998090744
33 0.26089218258857727 0.26078420877456665
34 0.25214841961860657 0.2519562840461731
35 0.24312028288841248 0.24285788834095
36 0.2337963879108429 0.23349645733833313
37 0.22432342171669006 0.22399993240833282
38 0.21471968293190002 0.2144138365983963
39 0.20503413677215576 0.20473474264144897
40 0.1953354775905609 0.1949797123670578
41 0.18569208681583405 0.1853664517402649
42 0.17625483870506287 0.1759236752986908
43 0.16707439720630646 0.16679078340530396
44 0.1582271158695221 0.15801534056663513
45 0.14983902871608734 0.14965784549713135
46 0.14192892611026764 0.14174331724643707
47 0.13456963002681732 0.134383887052536
48 0.12776094675064087 0.12753291428089142
49 0.12160003185272217 0.1213352382183075
50 0.11605288833379745 0.11577100306749344
51 0.1110803410410881 0.11080095171928406
52 0.10654725879430771 0.10632244497537613
53 0.10255400836467743 0.1023184284567833
54 0.09893389791250229 0.09873497486114502
55 0.0957273617386818 0.09557724744081497
56 0.09284933656454086 0.09266912937164307
57 0.09025723487138748 0.09011787176132202
58 0.08793506026268005 0.0878138616681099
59 0.08584391325712204 0.08571285009384155
60 0.08389053493738174 0.08379153162240982
61 0.08210805803537369 0.08202032744884491
62 0.08042256534099579 0.08032890409231186
63 0.07882468402385712 0.0787413939833641
64 0.07731927931308746 0.077247254550457
65 0.07587601989507675 0.07581153512001038
66 0.07450425624847412 0.07442031800746918
67 0.0731562003493309 0.07308557629585266
68 0.07184921950101852 0.07176598161458969
69 0.07057764381170273 0.07049720734357834
70 0.06935460865497589 0.0692543238401413
71 0.06813564896583557 0.06802215427160263
72 0.06695965677499771 0.06685709953308105
73 0.06580981612205505 0.06568749994039536
74 0.06467381119728088 0.06454258412122726
75 0.06355700641870499 0.06346332281827927
76 0.062452737241983414 0.06235784292221069
77 0.06136470288038254 0.06128881126642227
78 0.06028733402490616 0.060210201889276505
79 0.05923306569457054 0.05915341526269913
80 0.05820291489362717 0.05813870206475258
81 0.05718003585934639 0.0571102537214756
82 0.05616399273276329 0.05609111115336418
83 0.05516060069203377 0.05508307367563248
84 0.05416035279631615 0.05408485233783722
85 0.05318113788962364 0.053118880838155746
86 0.05221240967512131 0.05215764418244362
87 0.05125742405653 0.051201194524765015
88 0.050320498645305634 0.05025998875498772
89 0.04939305782318115 0.04934000223875046
90 0.0484825037419796 0.04843159765005112
91 0.04758558049798012 0.047544851899147034
92 0.046697985380887985 0.04665848985314369
93 0.0458226352930069 0.04578210413455963
94 0.04496508464217186 0.04493676871061325
95 0.04411546140909195 0.044091083109378815
96 0.04328165575861931 0.04326676204800606
97 0.042459629476070404 0.04244646430015564
98 0.04164816066622734 0.04163771867752075
99 0.04085048288106918 0.04084243252873421
100 0.04006547853350639 0.0400584451854229
101 0.03929038345813751 0.03928368538618088
102 0.038530830293893814 0.03852483630180359
103 0.03778039664030075 0.037776798009872437
104 0.037042953073978424 0.03703773766756058
105 0.03631534054875374 0.03630780801177025
106 0.03559921681880951 0.035591915249824524
107 0.03489573299884796 0.034892525523900986
108 0.03420300781726837 0.034199122339487076
109 0.0335225984454155 0.03352168947458267
110 0.03285159170627594 0.032850220799446106
111 0.03219085559248924 0.03218957781791687
112 0.03154078125953674 0.031539637595415115
113 0.030902603641152382 0.030903281643986702
114 0.03027346543967724 0.03027423471212387
115 0.02965519204735756 0.02965545281767845
116 0.029046522453427315 0.029046865180134773
117 0.028447885066270828 0.028448322787880898
118 0.027859635651111603 0.02785966731607914
119 0.02728067897260189 0.027280794456601143
120 0.02671186625957489 0.02671159617602825
121 0.02615208737552166 0.02615192160010338
122 0.025601746514439583 0.025601675733923912
123 0.025060715153813362 0.02506069280207157
124 0.024528827518224716 0.024528900161385536
125 0.02400597743690014 0.024006150662899017
126 0.02349207177758217 0.02349233441054821
127 0.022986989468336105 0.022987324744462967
128 0.022490600124001503 0.02249102294445038
129 0.022002797573804855 0.02200329676270485
130 0.021523814648389816 0.021525567397475243
131 0.021052846685051918 0.021054623648524284
132 0.020590076223015785 0.020591935142874718
133 0.020134160295128822 0.020137380808591843
134 0.019687607884407043 0.0196908637881279
135 0.019249308854341507 0.019253607839345932
136 0.018818465992808342 0.0188228040933609
137 0.018395356833934784 0.01839970238506794
138 0.017979832366108894 0.017984209582209587
139 0.01757184788584709 0.017576217651367188
140 0.01717124879360199 0.017175650224089622
141 0.016778260469436646 0.01678352802991867
142 0.01639215089380741 0.01639743335545063
143 0.01601315662264824 0.016018439084291458
144 0.01564117707312107 0.015646440908312798
145 0.015276111662387848 0.015281366184353828
146 0.014917854219675064 0.014923116192221642
147 0.014566316269338131 0.014571568928658962
148 0.014221400022506714 0.014226645231246948
149 0.013883018866181374 0.013888261280953884
150 0.013551075011491776 0.013556325808167458
151 0.013225491158664227 0.013230736367404461
152 0.012906397692859173 0.012911414727568626
153 0.012593244202435017 0.012598253786563873
154 0.012286177836358547 0.012291179969906807
155 0.01198509894311428 0.011990120634436607
156 0.011689956299960613 0.011694962158799171
157 0.011400618590414524 0.011405627243220806
158 0.01111702062189579 0.011122027412056923
159 0.010839076712727547 0.01084408350288868
160 0.01056668907403946 0.010571695864200592
161 0.010299788787961006 0.01030479371547699
162 0.010038282722234726 0.010043286718428135
163 0.009782093577086926 0.009787092916667461
164 0.009531129151582718 0.009536136873066425
165 0.009285325184464455 0.00929033849388361
166 0.009044604375958443 0.009049625135958195
167 0.008808878250420094 0.00881389994174242
168 0.008578062057495117 0.008583083748817444
169 0.008352087810635567 0.008357101120054722
170 0.0081308763474226 0.008135893382132053
171 0.007914361543953419 0.00791937205940485
172 0.007702459115535021 0.007707472424954176
173 0.007495108526200056 0.007500131148844957
174 0.0072922250255942345 0.0072972457855939865
175 0.007093743421137333 0.007098762784153223
176 0.006899595260620117 0.006904616951942444
177 0.006709693465381861 0.006714716553688049
178 0.0065239835530519485 0.006529004313051701
179 0.006342393346130848 0.006347410846501589
180 0.006164864636957645 0.006169878412038088
181 0.005991313140839338 0.005996334366500378
182 0.005821686238050461 0.005826703272759914
183 0.005655911285430193 0.005660936702042818
184 0.005493932869285345 0.005498963408172131
