EP loss_test loss_valid
0 5.454082489013672 5.45408296585083
1 5.338143825531006 5.338144302368164
2 5.2237958908081055 5.223796367645264
3 5.111048221588135 5.111048698425293
4 4.999876022338867 4.999876499176025
5 4.890301704406738 4.8903021812438965
6 4.782297611236572 4.7822980880737305
7 4.675848960876465 4.675849437713623
8 4.570973873138428 4.570974349975586
9 4.467665672302246 4.467666149139404
10 4.365931510925293 4.365932464599609
11 4.265763282775879 4.265764236450195
12 4.167142391204834 4.167142868041992
13 4.07008171081543 4.070082187652588
14 3.9745490550994873 3.9745495319366455
15 3.8805367946624756 3.880537271499634
16 3.788048505783081 3.7880489826202393
17 3.6970887184143066 3.697089433670044
18 3.6076459884643555 3.6076467037200928
19 3.5197207927703857 3.519721269607544
20 3.4332964420318604 3.4332969188690186
21 3.348360538482666 3.3483612537384033
22 3.264894962310791 3.264895439147949
23 3.1828746795654297 3.182875156402588
24 3.1022837162017822 3.1022841930389404
25 3.02313232421875 3.023132801055908
26 2.945427179336548 2.945427656173706
27 2.869166851043701 2.8691673278808594
28 2.7943131923675537 2.794313669204712
29 2.7208945751190186 2.7208950519561768
30 2.648921012878418 2.648921489715576
31 2.578343152999878 2.578343629837036
32 2.5091373920440674 2.5091378688812256
33 2.441319704055786 2.4413201808929443
34 2.3748703002929688 2.374870777130127
35 2.3097870349884033 2.3097875118255615
36 2.246019124984741 2.2460196018218994
37 2.183542490005493 2.1835429668426514
38 2.12235951423645 2.1223599910736084
39 2.0624756813049316 2.06247615814209
40 2.0038702487945557 2.003870725631714
41 1.946516513824463 1.9465171098709106
42 1.8904175758361816 1.8904180526733398
43 1.8355460166931152 1.8355464935302734
44 1.7819098234176636 1.7819103002548218
45 1.7294913530349731 1.7294918298721313
46 1.6782820224761963 1.6782824993133545
47 1.6282798051834106 1.6282802820205688
48 1.579474687576294 1.5794751644134521
49 1.5318561792373657 1.531856656074524
50 1.485397458076477 1.4853979349136353
51 1.440066933631897 1.4400674104690552
52 1.3958444595336914 1.3958449363708496
53 1.3527188301086426 1.3527194261550903
54 1.3106757402420044 1.3106762170791626
55 1.269708275794983 1.2697087526321411
56 1.2298023700714111 1.2298028469085693
57 1.190916895866394 1.1909173727035522
58 1.153067946434021 1.1530684232711792
59 1.1162477731704712 1.1162482500076294
60 1.0804234743118286 1.0804239511489868
61 1.0455772876739502 1.0455777645111084
62 1.0116989612579346 1.0116994380950928
63 0.9787552356719971 0.9787557721138
64 0.9467461705207825 0.9467466473579407
65 0.915654182434082 0.915654718875885
66 0.885470986366272 0.8854714632034302
67 0.8561756014823914 0.8561761379241943
68 0.8277607560157776 0.8277612328529358
69 0.8001942038536072 0.8001946210861206
70 0.7734729051589966 0.7734733819961548
71 0.7475862503051758 0.747586727142334
72 0.7225070595741272 0.7225075960159302
73 0.6982306838035583 0.6982312202453613
74 0.6747380495071411 0.6747385263442993
75 0.652001142501831 0.652001678943634
76 0.6300061941146851 0.6300066709518433
77 0.6087520122528076 0.6087524890899658
78 0.5882099866867065 0.5882105231285095
79 0.5683697462081909 0.5683702826499939
80 0.5492112636566162 0.5492118000984192
81 0.5307247042655945 0.5307251811027527
82 0.5128997564315796 0.5129002332687378
83 0.49574601650238037 0.4957464933395386
84 0.4792415499687195 0.4792420268058777
85 0.46337270736694336 0.4633731245994568
86 0.44813090562820435 0.44813138246536255
87 0.43348926305770874 0.43348973989486694
88 0.4194355905056 0.41943615674972534
89 0.4059600532054901 0.4059605598449707
90 0.39304864406585693 0.39304912090301514
91 0.3806963860988617 0.3806968927383423
92 0.36888957023620605 0.3688899874687195
93 0.3576013445854187 0.3576018810272217
94 0.3468131721019745 0.3468136787414551
95 0.33651039004325867 0.33651092648506165
96 0.3266832232475281 0.3266837000846863
97 0.31732600927352905 0.31732648611068726
98 0.30843108892440796 0.30843156576156616
99 0.2999746799468994 0.2999751567840576
100 0.2919521629810333 0.29195263981819153
101 0.2843441367149353 0.2843446135520935
102 0.27714961767196655 0.27715012431144714
103 0.27037686109542847 0.27037736773490906
104 0.2640001177787781 0.2640005946159363
105 0.25800564885139465 0.25800615549087524
106 0.2523951232433319 0.2523956298828125
107 0.247152179479599 0.2471526861190796
108 0.24226386845111847 0.24226436018943787
109 0.23772233724594116 0.23772282898426056
110 0.23350124061107635 0.23350174725055695
111 0.2295977771282196 0.2295982539653778
112 0.22601157426834106 0.22601208090782166
113 0.22273416817188263 0.2227347046136856
114 0.21974322199821472 0.2197437286376953
115 0.21704921126365662 0.217049703001976
116 0.21464411914348602 0.21464458107948303
117 0.2125057578086853 0.2125062644481659
118 0.21062639355659485 0.21062690019607544
119 0.20900186896324158 0.20900234580039978
120 0.2076270580291748 0.2076275646686554
121 0.2064860761165619 0.2064865231513977
122 0.20558255910873413 0.20558305084705353
123 0.2048971801996231 0.2048976719379425
124 0.20443381369113922 0.204434335231781
125 0.20407800376415253 0.20407849550247192
126 0.20372067391872406 0.20372121036052704
127 0.2033638209104538 0.2033642828464508
128 0.20301221311092377 0.20301271975040436
129 0.20265524089336395 0.20265574753284454
130 0.20229966938495636 0.20230016112327576
