good_channel bad_channel
0.00011376215843483806 5.701331974705681e-05
0.0002756306785158813 0.010088102892041206
0.0005338401533663273 0.003205085638910532
0.0014093100326135755 9.595786104910076e-05
0.00037256302312016487 0.012676696293056011
0.000513867475092411 1.757460355758667
3.297948933322914e-05 0.000555721519049257
0.00044078213977627456 0.4277341365814209
0.0016334339743480086 0.4932006001472473
0.0002082399878418073 0.0040814573876559734
0.0004634806828107685 0.04383742809295654
0.011821814812719822 0.9942328929901123
0.0009776095394045115 0.2870408594608307
0.0014453419717028737 0.0057597351260483265
0.03578241541981697 0.7872073650360107
0.004669345915317535 0.6219246983528137
0.000326119625242427 0.35147640109062195
0.0066749332472682 1.2259159088134766
0.025235049426555634 0.10580980032682419
0.039035551249980927 0.06791289150714874
0.0009093781118281186 6.633509635925293
0.0016482101054862142 0.10991983115673065
0.0020218349527567625 0.36422592401504517
0.00023548667377326638 21.826385498046875
4.373619594844058e-05 0.36218464374542236
8.661773608764634e-05 0.4031140208244324
0.009944570250809193 0.00019281699496787041
0.0001246265892405063 0.0003678637440316379
0.021103959530591965 0.001896925619803369
0.003900559851899743 0.011375459842383862
0.008992817252874374 0.20041820406913757
0.018668122589588165 0.017926396802067757
0.0037024207413196564 0.013882541097700596
0.054849669337272644 0.005180440377444029
0.000798600260168314 0.8580089211463928
0.01300346665084362 0.868902862071991
0.010806059464812279 0.046885691583156586
0.00025845030904747546 0.005243249237537384
2.4814331482048146e-05 0.6406167149543762
0.0002568963682278991 0.1732252836227417
0.03238203376531601 0.3005618155002594
0.0861019492149353 2.120940685272217
0.00027133847470395267 0.013286404311656952
8.64079083839897e-06 0.029020385816693306
0.007270808331668377 0.5127745866775513
0.002427122090011835 0.002331625437363982
0.0034949241671711206 0.09912029653787613
0.0022143011447042227 0.06846653670072556
0.002166377380490303 1.6573185348534025e-05
0.01828870177268982 2.257107734680176
0.0015980731695890427 0.004995458293706179
0.0026599657721817493 0.000904042215552181
5.232913463260047e-05 0.7391315698623657
0.003502733539789915 2.0146126747131348
0.010407982394099236 2.065096616744995
0.002802435774356127 4.5091619540471584e-05
0.04604713246226311 0.0005471211625263095
0.04054495692253113 1.295212745666504
0.00010683467553462833 0.18971717357635498
0.009172972291707993 0.4480186104774475
0.009170214645564556 0.06373663991689682
0.024783413857221603 0.8536149859428406
0.009390369988977909 0.0098700737580657
0.021077411249279976 1.8875800371170044
0.0008352372096851468 0.0007856659940443933
6.20667269686237e-05 0.20830188691616058
0.0017689171945676208 0.6603005528450012
0.006392680108547211 0.8882882595062256
0.02030813880264759 1.5506811141967773
0.0025076833553612232 8.815860201139003e-05
0.0035142924170941114 0.0022820299491286278
0.0007455390878021717 1.2474838513298891e-06
0.0009150398545898497 0.33555173873901367
