total_se run lumi
2.9139108657836914 283885 1073
3.0920231342315674 283885 1074
1.725693702697754 283885 1075
5.418111324310303 283885 1076
4.745599746704102 283885 1077
1.4561617374420166 283885 1078
2.0476789474487305 283885 1079
2.4069223403930664 283885 1080
2.6152732372283936 283885 1081
2.460665464401245 283885 1082
2.3965487480163574 283885 1083
1.368149995803833 283885 1084
2.0308098793029785 283885 1085
2.2962751388549805 283885 1086
3.2429358959198 283885 1087
2.1907637119293213 283885 1088
3.0624914169311523 283885 1089
2.8199453353881836 283885 1090
1.9048941135406494 283885 1091
1.6782565116882324 283885 1092
4.393205642700195 283885 1093
1.6517244577407837 283885 1094
2.188124179840088 283885 1095
1.89805269241333 283885 1096
3.490100145339966 283885 1097
2.0227861404418945 283885 1098
1.7480545043945312 283885 1099
2.937546968460083 283885 1100
3.044786214828491 283885 1103
1.9231793880462646 283885 1104
1.88560152053833 283885 1105
1.7757937908172607 283885 1106
2.0093178749084473 283885 1107
2.7924132347106934 283885 1108
2.9568772315979004 283885 1109
2.0965261459350586 283885 1110
2.114847183227539 283885 1111
2.1093673706054688 283885 1112
5.104747772216797 283885 1113
2.4243674278259277 283885 1114
2.115471601486206 283885 1115
2.249584436416626 283885 1116
2.0284042358398438 283885 1117
1.940947413444519 283885 1118
2.055804967880249 283885 1119
2.4003942012786865 283885 1120
2.2443864345550537 283885 1121
1.5177788734436035 283885 1124
1.6112585067749023 283885 1125
3.0843420028686523 283885 1126
2.527907133102417 283885 1127
2.4106836318969727 283885 1128
1.8718658685684204 283885 1129
1.4856817722320557 283885 1130
3.7514402866363525 283885 1131
2.6799211502075195 283885 1132
2.0693421363830566 283885 1133
1.7995052337646484 283885 1136
2.3098926544189453 283885 1137
1.9488062858581543 283885 1138
2.157667636871338 283885 1139
2.4835472106933594 283885 1142
1.6195461750030518 283885 1143
2.530231475830078 283885 1144
2.2013707160949707 283885 1145
2.5539188385009766 283885 1146
2.093507766723633 283885 1147
1.8147010803222656 283885 1148
2.038461923599243 283885 1149
1.5578820705413818 283885 1150
1.8923273086547852 283885 1151
2.2664833068847656 283885 1152
2.742004871368408 283885 1153
1.3286004066467285 283885 1154
1.766171932220459 283885 1155
1.7511518001556396 283885 1156
1.5731277465820312 283885 1157
2.385438919067383 283885 1160
2.033567190170288 283885 1161
2.2570013999938965 283885 1162
2.164318323135376 283885 1163
2.1873602867126465 283885 1164
2.2351415157318115 283885 1165
2.2545504570007324 283885 1166
1.6612484455108643 283885 1167
2.8972952365875244 283885 1168
3.822709560394287 283885 1169
2.4624974727630615 283885 1170
3.301205635070801 283885 1171
