EP loss_train loss_valid
0 50.02143859863281 50.39641571044922
1 49.12474060058594 49.53526306152344
2 47.80570602416992 48.088687896728516
3 46.60849380493164 46.948097229003906
4 45.86022186279297 46.11193084716797
5 45.30624008178711 45.576759338378906
6 44.724143981933594 44.96817398071289
7 44.160987854003906 44.2866096496582
8 43.45232009887695 43.54859161376953
9 42.84268569946289 42.94484329223633
10 42.253692626953125 42.345947265625
11 41.92863464355469 42.122562408447266
12 41.41028594970703 41.59766387939453
13 39.93424987792969 39.99312973022461
14 38.880828857421875 39.02095031738281
15 38.05351257324219 38.14638137817383
16 37.0400276184082 37.16242599487305
17 36.19303894042969 36.30996322631836
18 35.16624069213867 35.281986236572266
19 34.20197677612305 34.293880462646484
20 33.29559326171875 33.361541748046875
21 32.418819427490234 32.490596771240234
22 31.5479736328125 31.6160831451416
23 30.650691986083984 30.71782875061035
24 29.718143463134766 29.790817260742188
25 28.768495559692383 28.842416763305664
26 27.802471160888672 27.881725311279297
27 26.810150146484375 26.874698638916016
28 25.819015502929688 25.873775482177734
29 24.832820892333984 24.88227653503418
30 23.85697364807129 23.903104782104492
31 22.898462295532227 22.941566467285156
32 21.965373992919922 22.006784439086914
33 21.064790725708008 21.104692459106445
34 20.199289321899414 20.23727798461914
35 19.36910629272461 19.404415130615234
36 18.57279396057129 18.605070114135742
37 17.80911636352539 17.838171005249023
38 17.076814651489258 17.10309410095215
39 16.371387481689453 16.395296096801758
40 15.69124984741211 15.713268280029297
41 15.033103942871094 15.053572654724121
42 14.39560317993164 14.414360046386719
43 13.778627395629883 13.796100616455078
44 13.179232597351074 13.19482421875
45 12.595170974731445 12.610214233398438
46 12.026135444641113 12.041316032409668
47 11.471488952636719 11.48459243774414
48 10.92941951751709 10.941902160644531
49 10.399625778198242 10.41071605682373
50 9.882323265075684 9.89383602142334
51 9.37706184387207 9.388057708740234
52 8.883511543273926 8.89457893371582
53 8.400060653686523 8.410042762756348
54 7.92628288269043 7.9355244636535645
55 7.462674617767334 7.472833633422852
56 7.009997844696045 7.019343852996826
57 6.567775249481201 6.575771331787109
58 6.135880470275879 6.144259452819824
59 5.715651988983154 5.724395275115967
60 5.3065571784973145 5.315898895263672
61 4.909820556640625 4.918021202087402
62 4.525725841522217 4.533424377441406
63 4.154020309448242 4.163106918334961
64 3.7955989837646484 3.8038809299468994
65 3.4524834156036377 3.460322856903076
66 3.123411178588867 3.131243944168091
67 2.810415267944336 2.816617488861084
68 2.5124621391296387 2.5184085369110107
69 2.230897903442383 2.238693952560425
70 1.967503547668457 1.9726958274841309
71 1.721342921257019 1.7282295227050781
72 1.493778109550476 1.4995959997177124
73 1.2848697900772095 1.2894891500473022
74 1.095725655555725 1.0999025106430054
75 0.925808310508728 0.9302866458892822
76 0.7753095030784607 0.7803456783294678
77 0.643615186214447 0.6468685865402222
78 0.5310667753219604 0.5353801250457764
79 0.4352577030658722 0.43854230642318726
80 0.3549954295158386 0.35867035388946533
81 0.28922197222709656 0.29215291142463684
82 0.23541690409183502 0.23965075612068176
83 0.19246543943881989 0.1967998445034027
84 0.15925222635269165 0.16218197345733643
85 0.13301636278629303 0.1361820101737976
86 0.11296152323484421 0.11555156856775284
87 0.09674608707427979 0.09964504837989807
88 0.08445993065834045 0.0878811925649643
89 0.07576563954353333 0.07790615409612656
90 0.06852462887763977 0.07091513276100159
91 0.06298237293958664 0.06566304713487625
92 0.05896952748298645 0.061792489141225815
93 0.055855199694633484 0.05895879864692688
94 0.0540560707449913 0.0562378391623497
95 0.05231504887342453 0.0553903728723526
96 0.05120832473039627 0.05438358336687088
97 0.04997243732213974 0.052715301513671875
98 0.04916481673717499 0.051319025456905365
99 0.04877753555774689 0.050938092172145844
100 0.047299593687057495 0.049833402037620544
101 0.046668969094753265 0.04951976612210274
102 0.04595603048801422 0.048701073974370956
103 0.044992994517087936 0.04750027880072594
104 0.04486900195479393 0.04781145974993706
105 0.044145070016384125 0.046686723828315735
106 0.04334503784775734 0.046187758445739746
107 0.0427589938044548 0.045424044132232666
108 0.0423748642206192 0.04483683407306671
109 0.041782230138778687 0.044658057391643524
110 0.040880508720874786 0.0436822772026062
111 0.04086146503686905 0.04348687455058098
112 0.040068838745355606 0.04293173924088478
113 0.03971035033464432 0.042569197714328766
114 0.0392143614590168 0.042259618639945984
115 0.03895382583141327 0.04185301810503006
116 0.038655392825603485 0.04111857712268829
117 0.038188353180885315 0.0410151481628418
118 0.037661198526620865 0.040363140404224396
119 0.037664979696273804 0.03984280675649643
120 0.03717537596821785 0.03976355120539665
121 0.03663455322384834 0.03922361135482788
122 0.036572735756635666 0.03907841071486473
123 0.036004193127155304 0.038916412740945816
124 0.035877373069524765 0.03868023306131363
125 0.03563317656517029 0.038017019629478455
126 0.03561151772737503 0.03802076727151871
127 0.03510897606611252 0.03760511055588722
128 0.03483065962791443 0.037345610558986664
129 0.034788984805345535 0.03723304346203804
130 0.03437473252415657 0.03706509619951248
131 0.03411167860031128 0.036723144352436066
132 0.033946625888347626 0.03659643232822418
133 0.03396204859018326 0.03624044358730316
134 0.033652596175670624 0.03615570813417435
135 0.03364352136850357 0.036119379103183746
136 0.03336285054683685 0.03568204864859581
137 0.03324436396360397 0.035468846559524536
138 0.03299802541732788 0.035453617572784424
139 0.032929714769124985 0.035391028970479965
140 0.03258052095770836 0.03495149314403534
141 0.03265068680047989 0.03485233336687088
142 0.032359376549720764 0.03441384807229042
143 0.03228304907679558 0.03440346196293831
144 0.03229258209466934 0.03470311313867569
145 0.03233528882265091 0.03465426340699196
146 0.03224962577223778 0.03439783677458763
147 0.03187907114624977 0.03420637547969818
148 0.031696416437625885 0.03403725475072861
149 0.03181963413953781 0.034035030752420425
150 0.03130025044083595 0.03340145945549011
151 0.03127073124051094 0.03350665420293808
152 0.031216487288475037 0.03356831148266792
153 0.03111707977950573 0.033440664410591125
154 0.03099052421748638 0.03324800357222557
155 0.03085428848862648 0.032956138253211975
156 0.030890807509422302 0.03288909047842026
157 0.030606405809521675 0.032891906797885895
158 0.03086242452263832 0.03311431407928467
159 0.030511559918522835 0.03247705474495888
160 0.030423568561673164 0.032475776970386505
161 0.030202914029359818 0.0322810634970665
162 0.030363310128450394 0.03242817521095276
163 0.030024049803614616 0.03210132569074631
164 0.030238071456551552 0.032105952501297
165 0.02990904450416565 0.031942371279001236
166 0.03023589216172695 0.032088056206703186
167 0.029705960303544998 0.03174255043268204
168 0.029746338725090027 0.0317724272608757
169 0.029713785275816917 0.031718961894512177
170 0.029567362740635872 0.0312843844294548
171 0.029345940798521042 0.03124808520078659
172 0.029434120282530785 0.03142251819372177
173 0.02942979708313942 0.031331539154052734
174 0.029227331280708313 0.031031014397740364
175 0.029217109084129333 0.03115515410900116
176 0.029037365689873695 0.031009159982204437
177 0.028980959206819534 0.031051384285092354
178 0.028891555964946747 0.030756574124097824
179 0.02877790853381157 0.030782796442508698
180 0.028894538059830666 0.030838705599308014
181 0.028849031776189804 0.030710991472005844
182 0.028861284255981445 0.030732493847608566
183 0.02852173149585724 0.030443038791418076
184 0.028587324544787407 0.030539795756340027
185 0.028520584106445312 0.03060350939631462
186 0.028421301394701004 0.030381804332137108
187 0.028312209993600845 0.03029779903590679
188 0.02841082401573658 0.030275218188762665
189 0.028486881405115128 0.030498169362545013
190 0.02822771668434143 0.030086975544691086
191 0.028090372681617737 0.030073214322328568
192 0.028202738612890244 0.030079327523708344
193 0.027972934767603874 0.029797183349728584
194 0.027949858456850052 0.029757101088762283
195 0.02790689840912819 0.029777459800243378
196 0.02779221534729004 0.029711514711380005
197 0.0275593064725399 0.029604468494653702
198 0.0277800764888525 0.029686760157346725
199 0.027572188526391983 0.02952449396252632
200 0.027790239080786705 0.029759258031845093
201 0.0276007242500782 0.02937968075275421
202 0.02741396799683571 0.02931089699268341
203 0.02744107134640217 0.02926144376397133
204 0.02754330262541771 0.029479697346687317
205 0.0275401771068573 0.029339689761400223
206 0.02721167355775833 0.029120082035660744
207 0.027213387191295624 0.02898726612329483
208 0.027166925370693207 0.029054950922727585
209 0.0271049402654171 0.02892504259943962
210 0.027187125757336617 0.029007870703935623
211 0.027064282447099686 0.028834722936153412
212 0.026971979066729546 0.028685392811894417
213 0.02718415856361389 0.029047036543488503
214 0.02687203325331211 0.028750792145729065
215 0.026822686195373535 0.02858409285545349
216 0.02677137218415737 0.028687134385108948
217 0.026868201792240143 0.028742298483848572
218 0.026771318167448044 0.02856171876192093
219 0.026700295507907867 0.02861889824271202
220 0.026724983006715775 0.028540149331092834
221 0.026599926874041557 0.028335269540548325
222 0.026624228805303574 0.028433647006750107
223 0.026583386585116386 0.028273962438106537
224 0.02644979953765869 0.028347905725240707
225 0.026485031470656395 0.02824963629245758
226 0.026438629254698753 0.02822675183415413
227 0.026375876739621162 0.02813275158405304
228 0.026364821940660477 0.028120210394263268
229 0.026627540588378906 0.02850009873509407
230 0.026181530207395554 0.027982162311673164
231 0.026255685836076736 0.028063414618372917
232 0.026166293770074844 0.02788841910660267
233 0.02610749751329422 0.027903910726308823
234 0.02620818465948105 0.02793234959244728
