fpr tpr threshold
0.0 0.0003475842891901286 15190.9072265625
0.0 0.014946124435175531 16.43417739868164
2.6983270372369132e-05 0.014946124435175531 16.419952392578125
2.6983270372369132e-05 0.3062217587765033 12.56751823425293
5.3966540744738264e-05 0.3062217587765033 12.551387786865234
5.3966540744738264e-05 0.3329857490441432 11.144294738769531
8.09498111171074e-05 0.3329857490441432 11.091728210449219
8.09498111171074e-05 0.3333333333333333 11.085776329040527
0.00010793308148947653 0.3333333333333333 11.079214096069336
0.00010793308148947653 0.3395898505387556 10.905948638916016
0.00013491635186184566 0.3395898505387556 10.905323028564453
0.00013491635186184566 0.35384080639555093 10.296283721923828
0.0001618996222342148 0.35384080639555093 10.261175155639648
0.0001618996222342148 0.3587069864442127 9.77965259552002
0.00018888289260658391 0.3587069864442127 9.773714065551758
0.00018888289260658391 0.3642683350712548 9.60774040222168
0.00021586616297895306 0.3642683350712548 9.60274887084961
0.00021586616297895306 0.36739659367396593 9.55717658996582
0.00024284943335132217 0.36739659367396593 9.537067413330078
0.00024284943335132217 0.3819951338199513 9.277992248535156
0.0002698327037236913 0.3819951338199513 9.276219367980957
0.0002698327037236913 0.38651372957942304 9.1929931640625
0.00029681597409606046 0.38651372957942304 9.187514305114746
0.00029681597409606046 0.3885992353145638 9.069268226623535
0.002266594711279007 0.3885992353145638 7.076892375946045
0.002266594711279007 0.38894681960375393 7.020392417907715
0.0027792768483540205 0.38894681960375393 6.8345947265625
0.0027792768483540205 0.38929440389294406 6.833868980407715
0.003696708041014571 0.38929440389294406 6.647799015045166
0.003696708041014571 0.3896419881821342 6.640056610107422
0.005126821370750135 0.3896419881821342 6.428889274597168
0.005126821370750135 0.3899895724713243 6.426762580871582
0.0058553696708041015 0.3899895724713243 6.3462724685668945
0.0058553696708041015 0.39033715676051445 6.336810111999512
0.008229897463572585 0.39033715676051445 6.169528007507324
0.008229897463572585 0.3906847410497046 6.169193744659424
0.011548839719373987 0.3906847410497046 5.968735218048096
0.011548839719373987 0.3910323253388947 5.963705539703369
0.02509444144630329 0.3910323253388947 5.437768936157227
0.02509444144630329 0.39137990962808483 5.437252998352051
0.02638963842417701 0.39137990962808483 5.400625705718994
0.02638963842417701 0.39172749391727496 5.400217533111572
0.0270102536427415 0.39172749391727496 5.387939453125
0.0270102536427415 0.3920750782064651 5.387857437133789
0.030383162439287643 0.3920750782064651 5.299996376037598
0.030383162439287643 0.3924226624956552 5.299864768981934
0.0317323259579061 0.3924226624956552 5.272410869598389
0.0317323259579061 0.39277024678484534 5.272193908691406
0.03221802482460874 0.39277024678484534 5.260903358459473
0.03221802482460874 0.3931178310740355 5.26064395904541
0.0324338909875877 0.3931178310740355 5.253322601318359
0.0324338909875877 0.3934654153632256 5.253235816955566
0.033297355639503506 0.3934654153632256 5.2359418869018555
0.033297355639503506 0.39381299965241573 5.235738754272461
0.03383702104695089 0.39381299965241573 5.224470138549805
0.03383702104695089 0.39416058394160586 5.224295616149902
0.03416082029141932 0.39416058394160586 5.2198567390441895
0.03416082029141932 0.394508168230796 5.21949577331543
0.035186184565569344 0.394508168230796 5.191357135772705
0.035186184565569344 0.3948557525199861 5.190921783447266
0.03524015110631409 0.3948557525199861 5.1902241706848145
0.03524015110631409 0.39520333680917624 5.188536643981934
0.035536967080410146 0.39520333680917624 5.180198669433594
0.03559093362115488 0.39520333680917624 5.180126667022705
0.036130599028602266 0.39520333680917624 5.168178558349609
0.036130599028602266 0.39555092109836637 5.167707443237305
0.03615758229897464 0.39555092109836637 5.1676788330078125
0.03615758229897464 0.3962460896767466 5.167230129241943
0.03626551538046411 0.3962460896767466 5.163854598999023
0.03626551538046411 0.39659367396593675 5.163754463195801
0.0364543982730707 0.39659367396593675 5.1599321365356445
0.0364543982730707 0.3969412582551269 5.158361434936523
0.03650836481381543 0.3969412582551269 5.15760612487793
0.03650836481381543 0.39763642683350714 5.15651798248291
0.0375876956287102 0.39763642683350714 5.128748416900635
0.0375876956287102 0.39798401112269727 5.1284356117248535
0.03761467889908257 0.39798401112269727 5.128244876861572
0.03761467889908257 0.3983315954118874 5.1282219886779785
0.038343227199136534 0.3983315954118874 5.112800598144531
0.038343227199136534 0.3986791797010775 5.1124653816223145
0.038451160280626014 0.3986791797010775 5.1100969314575195
0.038451160280626014 0.39902676399026765 5.1092119216918945
0.03861305990286023 0.39902676399026765 5.106245040893555
0.03861305990286023 0.3993743482794578 5.105481147766113
0.038774959525094445 0.3993743482794578 5.104776859283447
0.038774959525094445 0.3997219325686479 5.103145599365234
