fpr tpr threshold
0.0 0.00043706293706293706 170.41595458984375
0.0 0.015297202797202798 25.8719539642334
3.1729914963827895e-05 0.015297202797202798 25.633363723754883
3.1729914963827895e-05 0.016608391608391608 24.956592559814453
0.00019037948978296737 0.016608391608391608 23.11766815185547
0.00019037948978296737 0.017045454545454544 22.74999237060547
0.00034902906460210686 0.017045454545454544 21.33070182800293
0.00034902906460210686 0.017482517482517484 21.319988250732422
0.00044421880949359056 0.017482517482517484 19.849618911743164
0.00044421880949359056 0.019667832167832168 19.668373107910156
0.00047594872445741844 0.019667832167832168 19.62746810913086
0.00047594872445741844 0.022290209790209792 19.35610580444336
0.0005076786394212463 0.022290209790209792 19.34418296813965
0.0005076786394212463 0.024475524475524476 19.025802612304688
0.0005394085543850742 0.024475524475524476 19.01292610168457
0.0005394085543850742 0.039335664335664336 18.119386672973633
0.0005711384693489022 0.039335664335664336 18.1102352142334
0.0005711384693489022 0.042395104895104896 17.914308547973633
0.0006028683843127301 0.042395104895104896 17.876394271850586
0.0006028683843127301 0.04807692307692308 17.515281677246094
0.000634598299276558 0.04807692307692308 17.498218536376953
0.000634598299276558 0.048513986013986016 17.43039321899414
0.0006980581292042137 0.048513986013986016 17.418415069580078
0.0006980581292042137 0.05332167832167832 17.25493621826172
0.0007297880441680416 0.05332167832167832 17.250530242919922
0.0007297880441680416 0.053758741258741256 17.23562240600586
0.0007615179591318695 0.053758741258741256 17.223772048950195
0.0007615179591318695 0.06118881118881119 16.8907413482666
0.0007932478740956974 0.06118881118881119 16.879661560058594
0.0007932478740956974 0.0625 16.817127227783203
0.0008567077040233532 0.0625 16.78662109375
0.0008567077040233532 0.06293706293706294 16.767078399658203
0.0008884376189871811 0.06293706293706294 16.7667236328125
0.0008884376189871811 0.0659965034965035 16.589292526245117
0.000920167533951009 0.0659965034965035 16.475727081298828
0.000920167533951009 0.06993006993006994 16.15520668029785
0.0009518974489148369 0.06993006993006994 16.11451530456543
0.0009518974489148369 0.07517482517482517 15.644634246826172
0.0009836273638786648 0.07517482517482517 15.632102012634277
0.0009836273638786648 0.07823426573426573 15.45538330078125
0.0010470871938063205 0.07823426573426573 15.392580032348633
0.0010470871938063205 0.08129370629370629 15.16152572631836
0.0010788171087701484 0.08129370629370629 15.1552152633667
0.0010788171087701484 0.08304195804195805 15.084770202636719
0.0011105470237339763 0.08304195804195805 15.081024169921875
0.0011105470237339763 0.08391608391608392 15.070698738098145
0.0011422769386978044 0.08391608391608392 15.070375442504883
0.0011422769386978044 0.08435314685314685 15.068880081176758
0.0011740068536616323 0.08435314685314685 15.044107437133789
0.0011740068536616323 0.08872377622377622 14.897403717041016
0.0012057367686254602 0.08872377622377622 14.893608093261719
0.0012057367686254602 0.10314685314685315 14.527902603149414
0.001237466683589288 0.10314685314685315 14.517322540283203
0.001237466683589288 0.10402097902097902 14.494370460510254
0.001269196598553116 0.10402097902097902 14.479446411132812
0.001269196598553116 0.10620629370629371 14.44965648651123
0.0013009265135169438 0.10620629370629371 14.43132209777832
0.0013009265135169438 0.10708041958041958 14.395345687866211
0.0013326564284807717 0.10708041958041958 14.391740798950195
0.0013326564284807717 0.11057692307692307 14.295003890991211
0.0013643863434445996 0.11057692307692307 14.294698715209961
0.0013643863434445996 0.11101398601398602 14.285811424255371
0.0013961162584084274 0.11101398601398602 14.271880149841309
0.0013961162584084274 0.11276223776223776 14.189146041870117
0.0014595760883360832 0.11276223776223776 14.168785095214844
0.0014595760883360832 0.11975524475524475 13.81695556640625
0.001523035918263739 0.11975524475524475 13.629799842834473
0.001523035918263739 0.1201923076923077 13.610774993896484
0.0016499555781190507 0.1201923076923077 13.414304733276367
0.0016499555781190507 0.12062937062937062 13.399599075317383
0.0018086051529381901 0.12062937062937062 13.045448303222656
0.0018086051529381901 0.12106643356643357 13.045037269592285
0.001840335067902018 0.12106643356643357 12.935829162597656
0.001840335067902018 0.12194055944055944 12.838088989257812
0.0019989846427211576 0.12194055944055944 12.756817817687988
0.0019989846427211576 0.12281468531468531 12.643798828125
0.0020307145576849853 0.12281468531468531 12.637860298156738
0.0020307145576849853 0.12325174825174826 12.615057945251465
0.0020624444726488134 0.12325174825174826 12.595268249511719
0.0020624444726488134 0.12368881118881118 12.590631484985352
0.0022210940474679526 0.12368881118881118 12.51679801940918
0.0022210940474679526 0.125 12.504497528076172
0.0022528239624317807 0.125 12.504011154174805
0.0022528239624317807 0.1258741258741259 12.49696159362793
0.0023797436222870922 0.1258741258741259 12.417842864990234
0.0023797436222870922 0.1263111888111888 12.417747497558594
0.0024114735372509203 0.1263111888111888 12.38803482055664
0.0024114735372509203 0.1271853146853147 12.366331100463867
0.0025066632821424037 0.1271853146853147 12.365169525146484
0.0025066632821424037 0.12762237762237763 12.334810256958008
0.002538393197106232 0.12762237762237763 12.32479476928711
0.002538393197106232 0.12937062937062938 12.256314277648926
0.0026018530270338876 0.12937062937062938 12.234926223754883
0.0026018530270338876 0.12980769230769232 12.225359916687012
0.0026335829419977153 0.12980769230769232 12.221515655517578
0.0026335829419977153 0.13024475524475523 12.21474838256836
0.002792232516816855 0.13024475524475523 12.187636375427246
0.002792232516816855 0.13068181818181818 12.185224533081055
0.002823962431780683 0.13068181818181818 12.183765411376953
0.002823962431780683 0.13111888111888112 12.171529769897461
0.0029508820916359945 0.13111888111888112 12.138960838317871
0.0029508820916359945 0.13155594405594406 12.13154411315918
0.003046071836527478 0.13155594405594406 12.097602844238281
0.003046071836527478 0.131993006993007 12.073612213134766
0.0032364513263104457 0.131993006993007 11.970483779907227
0.0032364513263104457 0.13243006993006992 11.963154792785645
0.0032681812412742733 0.13243006993006992 11.935627937316895
0.0032681812412742733 0.13286713286713286 11.927874565124512
0.003331641071201929 0.13286713286713286 11.90535831451416
0.003331641071201929 0.1333041958041958 11.889487266540527
0.003426830816093413 0.1333041958041958 11.862207412719727
0.003426830816093413 0.13417832167832167 11.83148193359375
0.0034585607310572406 0.13417832167832167 11.830367088317871
0.0034585607310572406 0.1346153846153846 11.825852394104004
0.0034902906460210687 0.1346153846153846 11.823298454284668
0.0034902906460210687 0.13505244755244755 11.789278030395508
0.0035220205609848964 0.13505244755244755 11.778581619262695
0.0035220205609848964 0.1354895104895105 11.775182723999023
0.00377585988069552 0.1354895104895105 11.704122543334961
0.00377585988069552 0.13592657342657344 11.69725513458252
0.0038710496255870033 0.13592657342657344 11.67866325378418
0.0038710496255870033 0.13636363636363635 11.647664070129395
0.003934509455514659 0.13636363636363635 11.62643814086914
0.003934509455514659 0.1368006993006993 11.623823165893555
0.003997969285442315 0.1368006993006993 11.61883544921875
0.003997969285442315 0.13767482517482518 11.579584121704102
0.00422007869018911 0.13767482517482518 11.542183876037598
0.00422007869018911 0.1381118881118881 11.530607223510742
0.004251808605152938 0.1381118881118881 11.527298927307129
0.004251808605152938 0.13898601398601398 11.498735427856445
0.004410458179972078 0.13898601398601398 11.45341682434082
0.004410458179972078 0.13942307692307693 11.449893951416016
0.004473918009899733 0.13942307692307693 11.447286605834961
0.004473918009899733 0.13986013986013987 11.446209907531738
0.0045373778398273895 0.13986013986013987 11.43414306640625
0.0045373778398273895 0.14029720279720279 11.429895401000977
0.004664297499682701 0.14029720279720279 11.395188331604004
0.004664297499682701 0.14073426573426573 11.392097473144531
0.005552735118669882 0.14073426573426573 11.125789642333984
0.005552735118669882 0.14117132867132867 11.124458312988281
0.009074755679654779 0.14117132867132867 10.359322547912598
0.009074755679654779 0.14160839160839161 10.357158660888672
0.00967762406396751 0.14160839160839161 10.264572143554688
0.00967762406396751 0.14204545454545456 10.262998580932617
0.009709353978931336 0.14204545454545456 10.237066268920898
0.009709353978931336 0.14248251748251747 10.23269271850586
0.010819901002665312 0.14248251748251747 10.023408889770508
0.010819901002665312 0.14291958041958042 10.016620635986328
0.011137200152303591 0.14291958041958042 9.989469528198242
0.011137200152303591 0.14335664335664336 9.982940673828125
0.01145449930194187 0.14335664335664336 9.927305221557617
0.01145449930194187 0.1437937062937063 9.924236297607422
0.012342936920929052 0.1437937062937063 9.816929817199707
0.012342936920929052 0.14423076923076922 9.814531326293945
0.012438126665820535 0.14423076923076922 9.805185317993164
0.012438126665820535 0.14466783216783216 9.804245948791504
0.012565046325675847 0.14466783216783216 9.794020652770996
0.012565046325675847 0.1451048951048951 9.78907585144043
0.013199644624952406 0.1451048951048951 9.742565155029297
0.013199644624952406 0.14554195804195805 9.740118980407715
0.013516943774590683 0.14554195804195805 9.709348678588867
0.013516943774590683 0.145979020979021 9.708941459655762
0.013929432669120447 0.145979020979021 9.66790771484375
0.013929432669120447 0.1464160839160839 9.664924621582031
0.01418327198883107 0.1464160839160839 9.647963523864746
0.01418327198883107 0.1472902097902098 9.64282512664795
0.01510343952278208 0.1472902097902098 9.563936233520508
0.01510343952278208 0.14772727272727273 9.559258460998535
0.015452468587384185 0.14772727272727273 9.538430213928223
0.015452468587384185 0.14816433566433568 9.537142753601074
0.016182256631552226 0.14816433566433568 9.495438575744629
0.016182256631552226 0.14903846153846154 9.488154411315918
0.01719761391039472 0.14903846153846154 9.40476131439209
0.01719761391039472 0.14947552447552448 9.40428352355957
0.01776875237974362 0.14947552447552448 9.365631103515625
0.01776875237974362 0.14991258741258742 9.365507125854492
0.017863942124635105 0.14991258741258742 9.362324714660645
0.017863942124635105 0.15034965034965034 9.360989570617676
0.0180860515293819 0.15034965034965034 9.351591110229492
0.0180860515293819 0.15078671328671328 9.348992347717285
0.018466810508947835 0.15078671328671328 9.326305389404297
0.018466810508947835 0.15122377622377622 9.3209228515625
0.019989846427211574 0.15122377622377622 9.233797073364258
0.019989846427211574 0.15166083916083917 9.228696823120117
0.021798451580149765 0.15166083916083917 9.115342140197754
0.021798451580149765 0.1520979020979021 9.113121032714844
0.021957101154968905 0.1520979020979021 9.102890968322754
0.021957101154968905 0.15253496503496503 9.0970458984375
0.023448407158268816 0.15253496503496503 9.00030517578125
0.023448407158268816 0.15297202797202797 8.998737335205078
0.023607056733087956 0.15297202797202797 8.996678352355957
0.023607056733087956 0.1534090909090909 8.995051383972168
0.024368574692219824 0.1534090909090909 8.950963020324707
0.024368574692219824 0.15384615384615385 8.950912475585938
0.024939713161568726 0.15384615384615385 8.9197998046875
0.024939713161568726 0.1547202797202797 8.918259620666504
0.02506663282142404 0.1547202797202797 8.90953254699707
0.02506663282142404 0.15515734265734266 8.90884780883789
0.02522528239624318 0.15515734265734266 8.903507232666016
0.02522528239624318 0.1555944055944056 8.902933120727539
0.02579642086559208 0.1555944055944056 8.864530563354492
0.02579642086559208 0.15603146853146854 8.86416244506836
0.02639928924990481 0.15603146853146854 8.828771591186523
0.02639928924990481 0.15646853146853146 8.826720237731934
0.0268435080593984 0.15646853146853146 8.808591842651367
0.0268435080593984 0.1569055944055944 8.80755615234375
0.02728772686889199 0.1569055944055944 8.777956008911133
0.02728772686889199 0.15734265734265734 8.776622772216797
0.02747810635867496 0.15734265734265734 8.765288352966309
0.02747810635867496 0.1577797202797203 8.756973266601562
0.027541566188602616 0.1577797202797203 8.754618644714355
0.027541566188602616 0.15821678321678323 8.753629684448242
0.027636755933494097 0.15821678321678323 8.745471954345703
0.027636755933494097 0.15865384615384615 8.745016098022461
