EP loss_train loss_valid
0 0.7249414324760437 0.7245791554450989
1 0.7214609384536743 0.7210986018180847
2 0.7179922461509705 0.7176299095153809
3 0.7145355939865112 0.7141733765602112
4 0.7110904455184937 0.7107284069061279
5 0.7076560258865356 0.7072941064834595
6 0.7042315006256104 0.7038697004318237
7 0.7008161544799805 0.7004544734954834
8 0.697411060333252 0.697049617767334
9 0.6940144300460815 0.6936532855033875
10 0.6906264424324036 0.6902655363082886
11 0.6872462630271912 0.6868857145309448
12 0.6838732361793518 0.6835129857063293
13 0.6805083155632019 0.6801481246948242
14 0.6771507859230042 0.676790714263916
15 0.6738007068634033 0.67344069480896
16 0.6704556345939636 0.6700958013534546
17 0.6671156287193298 0.6667560935020447
18 0.6637797951698303 0.6634206175804138
19 0.6604505777359009 0.660091757774353
20 0.6571263074874878 0.6567679047584534
21 0.6538058519363403 0.6534479856491089
22 0.6504883170127869 0.6501310467720032
23 0.6471735835075378 0.6468166708946228
24 0.6438586711883545 0.6435021758079529
25 0.640542209148407 0.6401862502098083
26 0.637222945690155 0.6368675231933594
27 0.6339027881622314 0.6335477828979492
28 0.6305786371231079 0.6302240490913391
29 0.6272478103637695 0.6268938183784485
30 0.6239086985588074 0.6235552430152893
31 0.6205596327781677 0.6202068328857422
32 0.6171997785568237 0.6168476343154907
33 0.6138272285461426 0.6134759783744812
34 0.6104360818862915 0.6100859642028809
35 0.6070218682289124 0.6066727042198181
36 0.6035822629928589 0.6032341718673706
37 0.6001114845275879 0.599764883518219
38 0.5966081023216248 0.5962632298469543
39 0.593069851398468 0.5927269458770752
40 0.5894910097122192 0.5891502499580383
41 0.5858705043792725 0.5855317711830139
42 0.5822007656097412 0.5818642377853394
43 0.5784803032875061 0.5781461000442505
44 0.5747032165527344 0.5743715167045593
45 0.5708680748939514 0.5705388784408569
46 0.566969096660614 0.5666428804397583
47 0.563004195690155 0.5626813173294067
48 0.5589690208435059 0.5586497783660889
49 0.5548668503761292 0.554551362991333
50 0.5507019758224487 0.5503903031349182
51 0.5464734435081482 0.5461665987968445
52 0.5421930551528931 0.5418914556503296
53 0.5378628373146057 0.5375669002532959
54 0.5334858298301697 0.5331959128379822
55 0.529075026512146 0.5287908911705017
56 0.5246256589889526 0.5243483781814575
57 0.5201505422592163 0.5198804140090942
58 0.515662670135498 0.5154000520706177
59 0.5111746788024902 0.5109197497367859
60 0.5066968202590942 0.5064502358436584
61 0.5022447109222412 0.5020064115524292
62 0.4978264570236206 0.4975970387458801
63 0.4934573769569397 0.4932364821434021
64 0.48914778232574463 0.48893553018569946
65 0.48490214347839355 0.4846985638141632
66 0.48072904348373413 0.4805346131324768
67 0.4766332805156708 0.4764491021633148
68 0.47262656688690186 0.47245123982429504
69 0.4687052369117737 0.46853938698768616
70 0.4648732542991638 0.46471625566482544
71 0.4611266851425171 0.46097826957702637
72 0.4574677348136902 0.45732739567756653
73 0.4538966417312622 0.45376303791999817
74 0.45040300488471985 0.4502770006656647
75 0.446988582611084 0.4468685984611511
76 0.44364866614341736 0.443533718585968
77 0.4403758645057678 0.4402671158313751
78 0.4371688961982727 0.43706467747688293
79 0.4340229034423828 0.43392226099967957
80 0.43093597888946533 0.430837482213974
81 0.4279016852378845 0.42780423164367676
82 0.4249155819416046 0.42482149600982666
83 0.4219760298728943 0.42188265919685364
84 0.41907766461372375 0.4189836382865906
85 0.41621699929237366 0.4161240756511688
86 0.41339311003685 0.4133005142211914
87 0.4106074869632721 0.410516619682312
88 0.40785297751426697 0.40775859355926514
89 0.40512749552726746 0.4050304889678955
90 0.40242916345596313 0.40233007073402405
91 0.3997558653354645 0.39965590834617615
92 0.3971070349216461 0.39700785279273987
93 0.3944857120513916 0.39438357949256897
94 0.39188870787620544 0.39178401231765747
95 0.38931435346603394 0.3892097473144531
96 0.3867620825767517 0.38665771484375
97 0.3842321038246155 0.3841264247894287
98 0.38172250986099243 0.3816165626049042
99 0.37923726439476013 0.37912651896476746
100 0.37676921486854553 0.37665921449661255
101 0.37432125210762024 0.37420785427093506
102 0.37189072370529175 0.37177774310112
103 0.369477778673172 0.3693627715110779
104 0.36708277463912964 0.3669692575931549
105 0.3647041916847229 0.36458921432495117
106 0.3623404800891876 0.3622257113456726
107 0.3599945902824402 0.35987594723701477
108 0.35766345262527466 0.3575447201728821
109 0.3553512394428253 0.3552347421646118
110 0.35305026173591614 0.3529338240623474
111 0.35076403617858887 0.35064762830734253
112 0.34849146008491516 0.34837427735328674
113 0.34623417258262634 0.34611403942108154
114 0.34399205446243286 0.34387457370758057
115 0.34176304936408997 0.34164708852767944
116 0.3395436406135559 0.33942562341690063
117 0.3373427987098694 0.33722129464149475
118 0.335154265165329 0.33503568172454834
119 0.33297500014305115 0.33285659551620483
120 0.3308071196079254 0.330687552690506
121 0.32865527272224426 0.3285369575023651
122 0.32651200890541077 0.3263950049877167
123 0.3243781328201294 0.3242608606815338
124 0.3222557306289673 0.32213854789733887
125 0.3201424181461334 0.3200245201587677
126 0.3180423080921173 0.3179231286048889
127 0.31595468521118164 0.3158363699913025
128 0.3138768970966339 0.3137584328651428
129 0.3118112087249756 0.3116919696331024
130 0.3097577691078186 0.30963724851608276
131 0.3077195882797241 0.3076018989086151
132 0.3056908845901489 0.3055726885795593
133 0.3036690056324005 0.30355116724967957
134 0.3016570210456848 0.30153971910476685
135 0.299656480550766 0.29953840374946594
136 0.29767411947250366 0.2975565791130066
137 0.29570019245147705 0.2955798804759979
138 0.2937363386154175 0.29361459612846375
139 0.2917823791503906 0.2916618287563324
140 0.2898370623588562 0.28971874713897705
141 0.28790047764778137 0.2877810001373291
142 0.285976767539978 0.28585636615753174
143 0.284066379070282 0.28394609689712524
144 0.2821672856807709 0.28205031156539917
145 0.2802751064300537 0.28015607595443726
146 0.27839216589927673 0.27827462553977966
147 0.2765181362628937 0.27639973163604736
148 0.27465301752090454 0.2745339274406433
149 0.27279776334762573 0.2726776599884033
150 0.27095121145248413 0.270831435918808
151 0.2691124975681305 0.26899397373199463
152 0.26728448271751404 0.26716524362564087
153 0.2654663324356079 0.26534727215766907
154 0.26365864276885986 0.26353713870048523
155 0.26186007261276245 0.2617383897304535
156 0.26007169485092163 0.25995156168937683
157 0.25829410552978516 0.25817322731018066
158 0.2565281093120575 0.25640812516212463
159 0.2547701597213745 0.25464946031570435
160 0.2530222237110138 0.2529020309448242
161 0.2512856721878052 0.2511654198169708
162 0.24955523014068604 0.24943511188030243
163 0.24783828854560852 0.24771791696548462
164 0.2461283951997757 0.24600771069526672
165 0.24442768096923828 0.24430891871452332
166 0.24273616075515747 0.24261759221553802
167 0.24105486273765564 0.24093611538410187
168 0.2393837571144104 0.23926231265068054
169 0.23772065341472626 0.23759964108467102
170 0.23606669902801514 0.2359461635351181
171 0.23442113399505615 0.23429927229881287
