good_channel bad_channel
2.1161573386052623e-05 0.17498663067817688
4.747115963255055e-05 0.45953235030174255
0.001320728100836277 0.33944177627563477
0.005018580239266157 0.024375097826123238
0.0017379262717440724 0.19728116691112518
0.03992834687232971 1.2688994407653809
0.007107378914952278 4.938588972436264e-05
0.029830927029252052 0.33670979738235474
0.0001504191750427708 0.00021929058129899204
1.2461500773497391e-05 0.057704392820596695
0.00030601894832216203 0.0004812534316442907
0.01734674535691738 0.02537701278924942
0.0007755412952974439 0.006610328331589699
0.1420903354883194 0.2374384105205536
0.0008287369273602962 0.5445981025695801
0.007602434139698744 0.11786265671253204
2.6921345124719664e-05 0.48225998878479004
0.0018629649421200156 0.1871826946735382
1.6599720709109533e-07 1.2530932426452637
0.0008863461553119123 0.04363454133272171
1.107376920117531e-05 0.7202838659286499
0.0001278897252632305 0.36366575956344604
0.00028566448600031435 0.63775235414505
1.9060821614402812e-06 0.24902066588401794
8.537579560652375e-06 0.01773577556014061
2.3961880287970416e-05 0.0914289578795433
1.380537071327126e-07 0.40642499923706055
0.002564061665907502 6.304737325990573e-05
0.008242418989539146 0.07197707146406174
0.0003064267511945218 0.05052991211414337
0.0016185672720894217 0.07453238219022751
0.00013363223115447909 0.00853264145553112
0.003799830563366413 0.017607050016522408
0.00039455099613405764 0.021224580705165863
0.0009824199369177222 0.05538804456591606
0.055292289704084396 0.5056082606315613
0.07381003350019455 0.27089524269104004
0.00018483831081539392 0.00021135364659130573
0.005170687101781368 0.48906874656677246
0.022589847445487976 0.2593391239643097
0.0038193913642317057 0.026210688054561615
0.0012095423880964518 0.08323707431554794
0.004788732156157494 0.1316242814064026
0.0023667546920478344 0.05593132972717285
0.003089973470196128 0.2063453644514084
0.003051290288567543 0.0007135155610740185
0.001378849265165627 0.03957461938261986
0.0013731360668316483 0.06631056219339371
0.0019199763191863894 0.0007045798120088875
0.0004966949345543981 0.5610991716384888
0.0016572981839999557 0.0035988492891192436
0.02891044318675995 0.10776858031749725
0.0002997978881467134 0.23949217796325684
0.0020563751459121704 1.0773650407791138
0.006422304082661867 1.630440592765808
0.0012774388305842876 0.0015084720216691494
0.06510858982801437 0.3828093409538269
0.005439566448330879 0.015257982537150383
0.0017694274429231882 0.0004795472777914256
0.05725325644016266 0.4854965806007385
0.07018942385911942 0.23497629165649414
0.09419600665569305 0.08392065018415451
0.0029931222088634968 0.25698164105415344
0.0019102769438177347 0.6288886666297913
0.00021275013568811119 0.003599138930439949
0.036179009824991226 0.12327840924263
3.1760203000885667e-07 0.2659669518470764
0.0009321522084064782 0.9920166730880737
0.0016594864428043365 1.8620223999023438
0.00115231575910002 0.0015083979815244675
6.343535005726153e-06 0.0004452060384210199
6.348296892610961e-07 2.1498445335055294e-07
0.005997877102345228 0.6886391043663025
3.455698970356025e-05 0.04877324402332306
6.29116257186979e-05 0.3309243321418762
0.0003027484635822475 0.3253314197063446
2.366912895013229e-06 1.5875096792683507e-08
0.0006992009584791958 1.5583441257476807
4.693763912655413e-06 0.08181822299957275
0.003120990237221122 0.005724037066102028
0.0025683760177344084 0.3783540427684784
3.9617589209228754e-05 0.4447115361690521
0.00017135315283667296 1.0424712896347046
0.008994911797344685 0.002576289465650916
0.0003353525244165212 0.0022223652340471745
0.020045297220349312 0.18213805556297302
0.0010589637095108628 0.4046495258808136
0.003916463814675808 0.2129364162683487
0.009854873642325401 0.002860087901353836
0.010804610326886177 0.07805914431810379
2.4669057893333957e-05 0.7903600931167603
1.5314442407543538e-06 6.0241341998334974e-05
2.6619677129247066e-08 4.139614517839618e-08
0.00304140942171216 0.4030734598636627
0.00011146203905809671 0.018809253349900246
0.000205682881642133 0.1812153160572052
0.0004659528494812548 0.4021967649459839
9.017763602514606e-08 5.477769349226946e-10
0.003021271200850606 2.38639235496521
0.02637207880616188 0.2768365740776062
0.0 7.677058988520002e-11
0.0 2.1762591728702319e-10
0.0033342589158564806 0.7255602478981018
0.00345597299747169 1.3979129791259766
0.008524879813194275 2.170205334550701e-05
0.0005619103321805596 0.0013030905975028872
1.756582423695363e-05 0.058170415461063385
0.059173423796892166 0.0032695101108402014
0.0030124515760689974 0.37812340259552
0.003949920181185007 12.150785446166992
9.435267566004768e-05 0.027239199727773666
0.09573488682508469 0.0005057238158769906
0.0006203374941833317 1.1943596601486206
0.0019289595074951649 0.00039105929317884147
0.0 5.331290964250002e-11
0.0 0.25387248396873474
0.0 0.0
3.100978801739984e-06 3.9878623485565186
0.0 7.52118367586263e-11
0.00033823156263679266 0.46789541840553284
0.008126882836222649 0.0008865290437825024
0.0 6.6292074052398675e-09
0.03131013363599777 0.4903457760810852
0.0038052923046052456 0.5198075771331787
0.0010497955372557044 0.41186919808387756
0.0 1.0746958878371515e-13
1.79217204276938e-06 0.9110953211784363
0.03584164381027222 0.011669609695672989
0.0 3.9041569976916435e-10
0.007678907830268145 0.6786050200462341
0.00011852994794026017 1.290700078010559
0.004917630460113287 0.26102620363235474
0.0 2.885691685605707e-12
0.0019978233613073826 0.2973697781562805
0.01501516718417406 0.2787812352180481
0.0003404539020266384 2.279652289871592e-05
0.004782827105373144 4.3520742565306136e-14
9.88503816188313e-05 0.000199097121367231
0.000622477091383189 0.029395287856459618
0.0014894756022840738 0.011941690929234028
0.0007388602243736386 0.0009420256246812642
1.0784116966533475e-05 0.009477510116994381
0.0005860825185663998 9.009202767629176e-05
1.2386308299028315e-06 0.1250631958246231
0.0005990946083329618 0.00017472452600486577
0.00015367356536444277 3.559031028999016e-05
0.014353590086102486 0.0091781634837389
0.005620104260742664 1.330145239830017
0.00032627873588353395 0.036918122321367264
0.0 7.194245199571014e-14
0.007364231627434492 0.9876992106437683
0.007478753104805946 1.0
0.0023003029637038708 1.8118032217025757
0.0 7.469580509678053e-13
0.02665535919368267 0.9900888204574585
0.00020619021961465478 0.12946096062660217
0.0 6.963318810448982e-13
0.00213838298805058 2.3374102653406226e-10
0.0202706977725029 0.5033373832702637
0.07456625252962112 0.6794200539588928
0.0 2.3401447890591953e-08
0.044408947229385376 0.0035397617612034082
0.0005388834397308528 0.46952760219573975
0.0 2.8458124745611713e-11
0.03171801567077637 0.11547799408435822
0.06417333334684372 0.2023056298494339
0.010093623772263527 0.6383181810379028
0.0 3.4141578453272814e-12
1.5281148080248386e-05 0.12819398939609528
0.0023759217001497746 0.2616126239299774
0.0007470980053767562 0.16915695369243622
0.006928183604031801 6.2879866163712e-05
0.002674020593985915 0.0016754724783822894
6.447224586736411e-05 0.017552126199007034
0.000517609529197216 0.014032944105565548
0.00028201928944326937 0.06258128583431244
0.00024210714036598802 0.017002010717988014
0.00047011792776174843 2.0056404537172057e-08
0.0 1.8913577795028687
0.0007894164882600307 0.014260422438383102
3.48039684467949e-05 0.01381496712565422
0.007865468971431255 0.08113035559654236
0.022937096655368805 0.0013282591244205832
0.0006896136328577995 0.04288724064826965
0.0 8.535394613318203e-13
3.284899139543995e-05 0.9893214106559753
0.012868351303040981 0.039848312735557556
0.0018229966517537832 0.00865997839719057
0.0 1.3612613258828787e-09
0.005274457391351461 0.000699837866704911
0.007776838261634111 0.017632298171520233
0.0 2.589928271845565e-12
0.0037700620014220476 0.01217339001595974
0.00011174610699526966 0.09990689158439636
